year,month,day,team,defensive_third_down_conversion_%
2015,2,1,LA Chargers,16.67%
2015,2,1,San Francisco,40.00%
2015,2,1,Tampa Bay,50.00%
2015,2,1,Miami,42.86%
2015,2,1,Dallas,64.29%
2015,2,1,NY Jets,30.77%
2015,2,1,New Orleans,52.94%
2015,2,1,Atlanta,40.00%
2015,1,25,Buffalo,33.33%
2015,1,25,Houston,0.00%
2015,1,25,Indianapolis,66.67%
2015,1,25,NY Giants,43.75%
2015,1,25,Kansas City,18.18%
2015,1,25,Denver,38.46%
2015,1,25,Cincinnati,42.86%
2015,1,25,Arizona,33.33%
2015,1,25,Seattle,21.43%
2015,1,25,Pittsburgh,36.36%
2015,1,25,Detroit,42.86%
2015,1,25,Cleveland,30.77%
2015,1,25,Philadelphia,38.89%
2015,1,25,New England,27.27%
2015,1,25,Las Vegas,46.67%
2015,1,25,LA Rams,46.67%
2015,1,25,Baltimore,54.55%
2015,1,25,Green Bay,50.00%
2015,1,25,Tennessee,31.25%
2015,1,25,Minnesota,26.67%
2015,1,25,Carolina,53.85%
2015,1,25,Chicago,53.33%
2015,1,25,Jacksonville,55.56%
2015,1,25,Washington,33.33%
2015,1,25,LA Chargers,16.67%
2015,1,25,San Francisco,40.00%
2015,1,25,Tampa Bay,50.00%
2015,1,25,Miami,42.86%
2015,1,25,Dallas,64.29%
2015,1,25,NY Jets,30.77%
2015,1,25,New Orleans,52.94%
2015,1,25,Atlanta,40.00%
2015,1,18,Indianapolis,25.00%
2015,1,18,Buffalo,33.33%
2015,1,18,Houston,0.00%
2015,1,18,NY Giants,43.75%
2015,1,18,Kansas City,18.18%
2015,1,18,Denver,38.46%
2015,1,18,Cincinnati,42.86%
2015,1,18,Arizona,33.33%
2015,1,18,Pittsburgh,36.36%
2015,1,18,Detroit,42.86%
2015,1,18,Cleveland,30.77%
2015,1,18,Philadelphia,38.89%
2015,1,18,Las Vegas,46.67%
2015,1,18,Seattle,56.25%
2015,1,18,LA Rams,46.67%
2015,1,18,New England,11.11%
2015,1,18,Baltimore,54.55%
2015,1,18,Green Bay,50.00%
2015,1,18,Tennessee,31.25%
2015,1,18,Minnesota,26.67%
2015,1,18,Carolina,53.85%
2015,1,18,Chicago,53.33%
2015,1,18,Jacksonville,55.56%
2015,1,18,Washington,33.33%
2015,1,18,LA Chargers,16.67%
2015,1,18,San Francisco,40.00%
2015,1,18,Tampa Bay,50.00%
2015,1,18,Miami,42.86%
2015,1,18,Dallas,64.29%
2015,1,18,NY Jets,30.77%
2015,1,18,New Orleans,52.94%
2015,1,18,Atlanta,40.00%
2015,1,11,Buffalo,33.33%
2015,1,11,Indianapolis,40.00%
2015,1,11,Houston,0.00%
2015,1,11,NY Giants,43.75%
2015,1,11,Denver,33.33%
2015,1,11,Kansas City,18.18%
2015,1,11,Cincinnati,42.86%
2015,1,11,Arizona,33.33%
2015,1,11,Pittsburgh,36.36%
2015,1,11,Detroit,42.86%
2015,1,11,Cleveland,30.77%
2015,1,11,Philadelphia,38.89%
2015,1,11,Las Vegas,46.67%
2015,1,11,Seattle,56.25%
2015,1,11,LA Rams,46.67%
2015,1,11,New England,11.11%
2015,1,11,Green Bay,36.36%
2015,1,11,Baltimore,54.55%
2015,1,11,Tennessee,31.25%
2015,1,11,Minnesota,26.67%
2015,1,11,Carolina,53.85%
2015,1,11,Chicago,53.33%
2015,1,11,Jacksonville,55.56%
2015,1,11,LA Chargers,16.67%
2015,1,11,Washington,33.33%
2015,1,11,Dallas,36.36%
2015,1,11,San Francisco,40.00%
2015,1,11,Tampa Bay,50.00%
2015,1,11,Miami,42.86%
2015,1,11,NY Jets,30.77%
2015,1,11,New Orleans,52.94%
2015,1,11,Atlanta,40.00%
2015,1,4,Indianapolis,25.00%
2015,1,4,Buffalo,33.33%
2015,1,4,Houston,0.00%
2015,1,4,NY Giants,43.75%
2015,1,4,Denver,33.33%
2015,1,4,Kansas City,18.18%
2015,1,4,Cincinnati,27.27%
2015,1,4,Seattle,25.00%
2015,1,4,Detroit,61.54%
2015,1,4,Arizona,33.33%
2015,1,4,Pittsburgh,36.36%
2015,1,4,Cleveland,30.77%
2015,1,4,Philadelphia,38.89%
2015,1,4,Las Vegas,46.67%
2015,1,4,LA Rams,46.67%
2015,1,4,Baltimore,31.25%
2015,1,4,New England,45.45%
2015,1,4,Green Bay,36.36%
2015,1,4,Tennessee,31.25%
2015,1,4,Carolina,25.00%
2015,1,4,Minnesota,26.67%
2015,1,4,Chicago,53.33%
2015,1,4,Jacksonville,55.56%
2015,1,4,Washington,33.33%
2015,1,4,LA Chargers,16.67%
2015,1,4,San Francisco,40.00%
2015,1,4,Dallas,33.33%
2015,1,4,Tampa Bay,50.00%
2015,1,4,Miami,42.86%
2015,1,4,NY Jets,30.77%
2015,1,4,New Orleans,52.94%
2015,1,4,Atlanta,40.00%
2014,12,28,Buffalo,31.25%
2014,12,28,Indianapolis,50.00%
2014,12,28,NY Giants,16.67%
2014,12,28,Detroit,33.33%
2014,12,28,Houston,26.67%
2014,12,28,Denver,18.18%
2014,12,28,Pittsburgh,42.86%
2014,12,28,Arizona,41.67%
2014,12,28,Cincinnati,41.67%
2014,12,28,Kansas City,50.00%
2014,12,28,Philadelphia,22.22%
2014,12,28,Las Vegas,26.67%
2014,12,28,Seattle,20.00%
2014,12,28,Cleveland,56.25%
2014,12,28,LA Rams,47.06%
2014,12,28,New England,38.46%
2014,12,28,Green Bay,28.57%
2014,12,28,Baltimore,33.33%
2014,12,28,Chicago,38.46%
2014,12,28,Jacksonville,46.67%
2014,12,28,Tennessee,38.46%
2014,12,28,Carolina,25.00%
2014,12,28,Minnesota,69.23%
2014,12,28,Tampa Bay,46.15%
2014,12,28,San Francisco,50.00%
2014,12,28,Washington,56.25%
2014,12,28,Miami,58.33%
2014,12,28,Dallas,38.46%
2014,12,28,LA Chargers,45.45%
2014,12,28,New Orleans,46.67%
2014,12,28,NY Jets,46.15%
2014,12,28,Atlanta,50.00%
2014,12,21,Indianapolis,31.25%
2014,12,21,Buffalo,28.57%
2014,12,21,Detroit,36.36%
2014,12,21,NY Giants,28.57%
2014,12,21,Houston,16.67%
2014,12,21,Pittsburgh,54.55%
2014,12,21,Cleveland,50.00%
2014,12,21,Kansas City,27.78%
2014,12,21,Arizona,26.67%
2014,12,21,Cincinnati,10.00%
2014,12,21,LA Rams,29.41%
2014,12,21,Denver,46.15%
2014,12,21,Philadelphia,22.22%
2014,12,21,Las Vegas,23.08%
2014,12,21,Seattle,40.00%
2014,12,21,New England,18.75%
2014,12,21,Minnesota,18.18%
2014,12,21,Green Bay,25.00%
2014,12,21,Chicago,36.36%
2014,12,21,Jacksonville,46.67%
2014,12,21,Tennessee,38.46%
2014,12,21,Baltimore,27.78%
2014,12,21,Tampa Bay,38.46%
2014,12,21,Miami,61.54%
2014,12,21,Carolina,41.67%
2014,12,21,San Francisco,50.00%
2014,12,21,Washington,56.25%
2014,12,21,LA Chargers,45.45%
2014,12,21,Dallas,45.45%
2014,12,21,New Orleans,16.67%
2014,12,21,NY Jets,37.50%
2014,12,21,Atlanta,54.55%
2014,12,14,Indianapolis,26.67%
2014,12,14,Buffalo,40.00%
2014,12,14,Pittsburgh,27.27%
2014,12,14,Cleveland,31.25%
2014,12,14,Detroit,28.57%
2014,12,14,NY Giants,15.38%
2014,12,14,Arizona,26.67%
2014,12,14,Denver,56.25%
2014,12,14,LA Rams,29.41%
2014,12,14,Houston,33.33%
2014,12,14,Kansas City,40.00%
2014,12,14,Cincinnati,50.00%
2014,12,14,Philadelphia,43.75%
2014,12,14,Seattle,18.18%
2014,12,14,Las Vegas,27.27%
2014,12,14,San Francisco,46.15%
2014,12,14,Miami,41.67%
2014,12,14,Jacksonville,21.43%
2014,12,14,Chicago,50.00%
2014,12,14,New England,30.77%
2014,12,14,Minnesota,47.06%
2014,12,14,Green Bay,45.45%
2014,12,14,Tampa Bay,46.67%
2014,12,14,Washington,50.00%
2014,12,14,Carolina,35.71%
2014,12,14,Baltimore,33.33%
2014,12,14,Tennessee,44.44%
2014,12,14,Dallas,20.00%
2014,12,14,LA Chargers,43.75%
2014,12,14,Atlanta,58.33%
2014,12,14,NY Jets,50.00%
2014,12,14,New Orleans,46.67%
2014,12,7,Buffalo,25.00%
2014,12,7,Indianapolis,33.33%
2014,12,7,Denver,11.11%
2014,12,7,Pittsburgh,40.00%
2014,12,7,Cleveland,13.33%
2014,12,7,Detroit,41.67%
2014,12,7,Cincinnati,18.18%
2014,12,7,Arizona,43.75%
2014,12,7,Kansas City,42.86%
2014,12,7,Philadelphia,33.33%
2014,12,7,Houston,33.33%
2014,12,7,NY Giants,25.00%
2014,12,7,LA Rams,22.22%
2014,12,7,Las Vegas,12.50%
2014,12,7,Seattle,36.36%
2014,12,7,San Francisco,35.71%
2014,12,7,Minnesota,43.75%
2014,12,7,Miami,46.67%
2014,12,7,Chicago,50.00%
2014,12,7,Washington,62.50%
2014,12,7,Green Bay,40.00%
2014,12,7,New England,58.82%
2014,12,7,Tampa Bay,45.45%
2014,12,7,Jacksonville,46.67%
2014,12,7,Carolina,36.36%
2014,12,7,Tennessee,64.71%
2014,12,7,Baltimore,81.82%
2014,12,7,Dallas,20.00%
2014,12,7,Atlanta,14.29%
2014,12,7,LA Chargers,58.33%
2014,12,7,NY Jets,38.46%
2014,12,7,New Orleans,42.86%
2014,11,30,Indianapolis,61.54%
2014,11,30,Detroit,50.00%
2014,11,30,Kansas City,27.27%
2014,11,30,Houston,16.67%
2014,11,30,Philadelphia,41.18%
2014,11,30,Buffalo,47.37%
2014,11,30,Minnesota,8.33%
2014,11,30,Pittsburgh,50.00%
2014,11,30,Cincinnati,38.46%
2014,11,30,Denver,40.00%
2014,11,30,NY Giants,64.29%
2014,11,30,Cleveland,31.58%
2014,11,30,Tennessee,43.75%
2014,11,30,Arizona,45.00%
2014,11,30,Miami,40.00%
2014,11,30,Washington,41.67%
2014,11,30,Dallas,42.86%
2014,11,30,Baltimore,57.14%
2014,11,30,Jacksonville,41.67%
2014,11,30,Chicago,63.64%
2014,11,30,New Orleans,14.29%
2014,11,30,Seattle,20.00%
2014,11,30,NY Jets,25.00%
2014,11,30,New England,36.36%
2014,11,30,LA Rams,50.00%
2014,11,30,Atlanta,53.33%
2014,11,30,Carolina,36.36%
2014,11,30,Green Bay,60.00%
2014,11,30,San Francisco,55.56%
2014,11,30,LA Chargers,61.54%
2014,11,30,Tampa Bay,40.00%
2014,11,30,Las Vegas,16.67%
2014,11,23,Indianapolis,7.69%
2014,11,23,Detroit,25.00%
2014,11,23,Kansas City,30.00%
2014,11,23,Buffalo,31.25%
2014,11,23,Pittsburgh,33.33%
2014,11,23,Philadelphia,14.29%
2014,11,23,Cincinnati,38.46%
2014,11,23,Denver,23.08%
2014,11,23,NY Giants,64.29%
2014,11,23,Houston,35.71%
2014,11,23,Tennessee,27.27%
2014,11,23,Arizona,33.33%
2014,11,23,Minnesota,33.33%
2014,11,23,Baltimore,26.67%
2014,11,23,Chicago,36.36%
2014,11,23,Cleveland,31.25%
2014,11,23,Washington,27.27%
2014,11,23,Dallas,38.46%
2014,11,23,Miami,41.67%
2014,11,23,Jacksonville,23.53%
2014,11,23,LA Chargers,50.00%
2014,11,23,LA Rams,50.00%
2014,11,23,Atlanta,36.36%
2014,11,23,Green Bay,33.33%
2014,11,23,New England,56.25%
2014,11,23,New Orleans,46.67%
2014,11,23,NY Jets,46.15%
2014,11,23,Seattle,44.44%
2014,11,23,San Francisco,55.56%
2014,11,23,Carolina,36.36%
2014,11,23,Tampa Bay,53.85%
2014,11,23,Las Vegas,60.00%
2014,11,16,Indianapolis,12.50%
2014,11,16,Detroit,21.43%
2014,11,16,NY Giants,30.77%
2014,11,16,Kansas City,37.50%
2014,11,16,Buffalo,46.67%
2014,11,16,Pittsburgh,36.36%
2014,11,16,Philadelphia,14.29%
2014,11,16,Cincinnati,47.06%
2014,11,16,Houston,50.00%
2014,11,16,Denver,35.71%
2014,11,16,Arizona,20.00%
2014,11,16,Tennessee,53.33%
2014,11,16,Chicago,30.77%
2014,11,16,Minnesota,7.69%
2014,11,16,Miami,47.06%
2014,11,16,Dallas,38.46%
2014,11,16,Baltimore,16.67%
2014,11,16,Cleveland,37.50%
2014,11,16,Washington,41.18%
2014,11,16,New England,53.33%
2014,11,16,LA Chargers,61.54%
2014,11,16,LA Rams,42.86%
2014,11,16,New Orleans,33.33%
2014,11,16,San Francisco,35.71%
2014,11,16,NY Jets,43.75%
2014,11,16,Jacksonville,27.27%
2014,11,16,Atlanta,46.67%
2014,11,16,Seattle,58.82%
2014,11,16,Green Bay,40.00%
2014,11,16,Tampa Bay,53.85%
2014,11,16,Carolina,62.50%
2014,11,16,Las Vegas,57.14%
2014,11,9,Buffalo,9.09%
2014,11,9,Indianapolis,9.09%
2014,11,9,NY Giants,15.38%
2014,11,9,Detroit,31.25%
2014,11,9,Cincinnati,37.50%
2014,11,9,Kansas City,37.50%
2014,11,9,Houston,57.14%
2014,11,9,Pittsburgh,25.00%
2014,11,9,Tennessee,33.33%
2014,11,9,Philadelphia,50.00%
2014,11,9,Denver,18.75%
2014,11,9,Miami,42.86%
2014,11,9,LA Chargers,8.33%
2014,11,9,New England,0.00%
2014,11,9,Dallas,30.77%
2014,11,9,Chicago,41.67%
2014,11,9,Seattle,25.00%
2014,11,9,Washington,35.71%
2014,11,9,Arizona,43.75%
2014,11,9,Cleveland,57.14%
2014,11,9,LA Rams,53.33%
2014,11,9,New Orleans,33.33%
2014,11,9,Carolina,38.46%
2014,11,9,Atlanta,60.00%
2014,11,9,NY Jets,66.67%
2014,11,9,Minnesota,36.36%
2014,11,9,Baltimore,46.67%
2014,11,9,Tampa Bay,46.15%
2014,11,9,Green Bay,33.33%
2014,11,9,San Francisco,54.55%
2014,11,9,Jacksonville,50.00%
2014,11,9,Las Vegas,45.45%
2014,11,2,Houston,31.25%
2014,11,2,Cincinnati,16.67%
2014,11,2,Kansas City,22.22%
2014,11,2,Detroit,46.67%
2014,11,2,Buffalo,35.71%
2014,11,2,Philadelphia,42.11%
2014,11,2,Pittsburgh,53.85%
2014,11,2,NY Giants,12.50%
2014,11,2,Indianapolis,11.11%
2014,11,2,Tennessee,50.00%
2014,11,2,Miami,42.86%
2014,11,2,Cleveland,33.33%
2014,11,2,NY Jets,40.00%
2014,11,2,LA Rams,50.00%
2014,11,2,Atlanta,46.15%
2014,11,2,Chicago,50.00%
2014,11,2,Arizona,46.15%
2014,11,2,Washington,68.75%
2014,11,2,Dallas,40.00%
2014,11,2,New England,58.33%
2014,11,2,San Francisco,38.46%
2014,11,2,Denver,41.18%
2014,11,2,Baltimore,66.67%
2014,11,2,New Orleans,57.14%
2014,11,2,Seattle,37.50%
2014,11,2,LA Chargers,64.29%
2014,11,2,Tampa Bay,42.86%
2014,11,2,Carolina,76.92%
2014,11,2,Jacksonville,56.25%
2014,11,2,Las Vegas,45.45%
2014,11,2,Minnesota,66.67%
2014,11,2,Green Bay,63.64%
2014,10,26,Indianapolis,7.69%
2014,10,26,Detroit,25.00%
2014,10,26,Kansas City,30.00%
2014,10,26,Buffalo,31.25%
2014,10,26,Pittsburgh,33.33%
2014,10,26,Philadelphia,14.29%
2014,10,26,Cincinnati,38.46%
2014,10,26,Denver,40.00%
2014,10,26,NY Giants,64.29%
2014,10,26,Houston,35.71%
2014,10,26,Tennessee,27.27%
2014,10,26,Arizona,33.33%
2014,10,26,Minnesota,33.33%
2014,10,26,Baltimore,26.67%
2014,10,26,Chicago,36.36%
2014,10,26,Cleveland,31.25%
2014,10,26,Washington,27.27%
2014,10,26,Dallas,38.46%
2014,10,26,Miami,41.67%
2014,10,26,Jacksonville,23.53%
2014,10,26,LA Rams,50.00%
2014,10,26,Green Bay,33.33%
2014,10,26,Atlanta,36.36%
2014,10,26,New England,56.25%
2014,10,26,New Orleans,46.67%
2014,10,26,NY Jets,46.15%
2014,10,26,Seattle,44.44%
2014,10,26,San Francisco,55.56%
2014,10,26,LA Chargers,61.54%
2014,10,26,Carolina,36.36%
2014,10,26,Tampa Bay,53.85%
2014,10,26,Las Vegas,60.00%
2014,10,19,Indianapolis,12.50%
2014,10,19,Detroit,21.43%
2014,10,19,NY Giants,30.77%
2014,10,19,Kansas City,37.50%
2014,10,19,Buffalo,46.67%
2014,10,19,Pittsburgh,36.36%
2014,10,19,Philadelphia,14.29%
2014,10,19,Cincinnati,47.06%
2014,10,19,Houston,50.00%
2014,10,19,Denver,35.71%
2014,10,19,Arizona,20.00%
2014,10,19,Tennessee,53.33%
2014,10,19,Chicago,30.77%
2014,10,19,Minnesota,7.69%
2014,10,19,Miami,47.06%
2014,10,19,Dallas,38.46%
2014,10,19,Baltimore,16.67%
2014,10,19,Cleveland,37.50%
2014,10,19,Washington,41.18%
2014,10,19,LA Chargers,61.54%
2014,10,19,LA Rams,42.86%
2014,10,19,New England,56.25%
2014,10,19,New Orleans,33.33%
2014,10,19,San Francisco,35.71%
2014,10,19,NY Jets,46.15%
2014,10,19,Jacksonville,27.27%
2014,10,19,Atlanta,46.67%
2014,10,19,Seattle,58.82%
2014,10,19,Green Bay,40.00%
2014,10,19,Tampa Bay,53.85%
2014,10,19,Carolina,62.50%
2014,10,19,Las Vegas,57.14%
2014,10,12,Indianapolis,12.50%
2014,10,12,Buffalo,9.09%
2014,10,12,NY Giants,15.38%
2014,10,12,Detroit,31.25%
2014,10,12,Cincinnati,37.50%
2014,10,12,Kansas City,37.50%
2014,10,12,Pittsburgh,25.00%
2014,10,12,Houston,50.00%
2014,10,12,Tennessee,33.33%
2014,10,12,Philadelphia,50.00%
2014,10,12,Denver,18.75%
2014,10,12,Miami,42.86%
2014,10,12,LA Chargers,8.33%
2014,10,12,New England,0.00%
2014,10,12,Dallas,30.77%
2014,10,12,Chicago,41.67%
2014,10,12,Seattle,25.00%
2014,10,12,Washington,35.71%
2014,10,12,Arizona,43.75%
2014,10,12,Cleveland,57.14%
2014,10,12,LA Rams,53.33%
2014,10,12,New Orleans,33.33%
2014,10,12,Carolina,38.46%
2014,10,12,Atlanta,60.00%
2014,10,12,NY Jets,66.67%
2014,10,12,Minnesota,36.36%
2014,10,12,Baltimore,46.67%
2014,10,12,Tampa Bay,46.15%
2014,10,12,Green Bay,33.33%
2014,10,12,San Francisco,54.55%
2014,10,12,Jacksonville,50.00%
2014,10,12,Las Vegas,45.45%
2014,10,5,Houston,31.25%
2014,10,5,Cincinnati,16.67%
2014,10,5,Kansas City,22.22%
2014,10,5,Detroit,46.67%
2014,10,5,Buffalo,35.71%
2014,10,5,Philadelphia,42.11%
2014,10,5,Pittsburgh,53.85%
2014,10,5,NY Giants,12.50%
2014,10,5,Indianapolis,11.11%
2014,10,5,Tennessee,50.00%
2014,10,5,Miami,42.86%
2014,10,5,Cleveland,33.33%
2014,10,5,NY Jets,40.00%
2014,10,5,LA Rams,50.00%
2014,10,5,Atlanta,46.15%
2014,10,5,Chicago,50.00%
2014,10,5,Arizona,46.15%
2014,10,5,Washington,68.75%
2014,10,5,Dallas,40.00%
2014,10,5,New England,58.33%
2014,10,5,San Francisco,38.46%
2014,10,5,Minnesota,36.36%
2014,10,5,Denver,41.18%
2014,10,5,Baltimore,66.67%
2014,10,5,New Orleans,57.14%
2014,10,5,Green Bay,33.33%
2014,10,5,Seattle,37.50%
2014,10,5,LA Chargers,64.29%
2014,10,5,Carolina,76.92%
2014,10,5,Tampa Bay,42.86%
2014,10,5,Jacksonville,56.25%
2014,10,5,Las Vegas,45.45%
2014,9,28,Houston,33.33%
2014,9,28,Detroit,40.00%
2014,9,28,Pittsburgh,33.33%
2014,9,28,Cincinnati,16.67%
2014,9,28,Philadelphia,53.33%
2014,9,28,Tennessee,33.33%
2014,9,28,Kansas City,26.67%
2014,9,28,Buffalo,38.46%
2014,9,28,NY Giants,12.50%
2014,9,28,Carolina,27.27%
2014,9,28,Miami,56.25%
2014,9,28,Cleveland,33.33%
2014,9,28,Baltimore,45.45%
2014,9,28,LA Rams,50.00%
2014,9,28,NY Jets,46.67%
2014,9,28,Atlanta,23.08%
2014,9,28,Chicago,40.00%
2014,9,28,LA Chargers,42.86%
2014,9,28,New England,38.46%
2014,9,28,Minnesota,69.23%
2014,9,28,Indianapolis,40.00%
2014,9,28,Arizona,46.15%
2014,9,28,New Orleans,40.00%
2014,9,28,Washington,68.75%
2014,9,28,Jacksonville,57.14%
2014,9,28,Denver,41.18%
2014,9,28,Dallas,61.54%
2014,9,28,Seattle,37.50%
2014,9,28,Green Bay,61.11%
2014,9,28,Las Vegas,50.00%
2014,9,28,Tampa Bay,72.73%
2014,9,28,San Francisco,61.54%
2014,9,21,Philadelphia,33.33%
2014,9,21,Houston,22.22%
2014,9,21,Detroit,25.00%
2014,9,21,Pittsburgh,41.67%
2014,9,21,Miami,33.33%
2014,9,21,Minnesota,35.71%
2014,9,21,Buffalo,31.25%
2014,9,21,Tennessee,56.25%
2014,9,21,LA Rams,50.00%
2014,9,21,Washington,23.08%
2014,9,21,Cincinnati,25.00%
2014,9,21,Baltimore,50.00%
2014,9,21,NY Jets,50.00%
2014,9,21,Dallas,20.00%
2014,9,21,Kansas City,37.50%
2014,9,21,Jacksonville,42.86%
2014,9,21,Atlanta,23.08%
2014,9,21,Green Bay,47.06%
2014,9,21,LA Chargers,37.50%
2014,9,21,Chicago,53.85%
2014,9,21,Cleveland,53.85%
2014,9,21,San Francisco,33.33%
2014,9,21,Carolina,40.00%
2014,9,21,Arizona,50.00%
2014,9,21,New England,36.36%
2014,9,21,Indianapolis,41.67%
2014,9,21,New Orleans,43.75%
2014,9,21,Tampa Bay,72.73%
2014,9,21,Denver,68.75%
2014,9,21,Las Vegas,60.00%
2014,9,21,NY Giants,38.46%
2014,9,21,Seattle,58.82%
2014,9,14,Tennessee,8.33%
2014,9,14,Philadelphia,14.29%
2014,9,14,Detroit,23.08%
2014,9,14,Houston,25.00%
2014,9,14,NY Jets,25.00%
2014,9,14,LA Rams,27.27%
2014,9,14,Minnesota,28.57%
2014,9,14,Miami,29.41%
2014,9,14,Pittsburgh,41.67%
2014,9,14,Denver,30.77%
2014,9,14,Chicago,33.33%
2014,9,14,Cleveland,33.33%
2014,9,14,Green Bay,36.36%
2014,9,14,Baltimore,50.00%
2014,9,14,Tampa Bay,40.00%
2014,9,14,Arizona,40.00%
2014,9,14,Buffalo,41.67%
2014,9,14,Las Vegas,41.67%
2014,9,14,Jacksonville,42.11%
2014,9,14,Kansas City,43.75%
2014,9,14,LA Chargers,46.15%
2014,9,14,Cincinnati,47.06%
2014,9,14,Washington,50.00%
2014,9,14,Carolina,50.00%
2014,9,14,Indianapolis,50.00%
2014,9,14,Seattle,50.00%
2014,9,14,New England,53.85%
2014,9,14,New Orleans,54.55%
2014,9,14,San Francisco,55.56%
2014,9,14,Dallas,58.33%
2014,9,14,Atlanta,61.54%
2014,9,14,NY Giants,66.67%
2014,9,7,Green Bay,36.36%
2014,9,7,Seattle,50.00%
2014,2,23,Detroit,27.27%
2014,2,23,Cincinnati,33.33%
2014,2,23,Baltimore,53.85%
2014,2,23,Washington,21.43%
2014,2,23,New Orleans,35.71%
2014,2,23,Seattle,27.27%
2014,2,23,Tennessee,40.00%
2014,2,23,Houston,28.57%
2014,2,23,Kansas City,50.00%
2014,2,23,San Francisco,35.71%
2014,2,23,Arizona,23.08%
2014,2,23,Carolina,42.86%
2014,2,23,NY Jets,46.15%
2014,2,23,Buffalo,30.77%
2014,2,23,Miami,40.00%
2014,2,23,Denver,50.00%
2014,2,23,LA Rams,30.77%
2014,2,23,Green Bay,50.00%
2014,2,23,Tampa Bay,53.85%
2014,2,23,Pittsburgh,40.00%
2014,2,23,LA Chargers,69.23%
2014,2,23,NY Giants,25.00%
2014,2,23,Indianapolis,61.11%
2014,2,23,Philadelphia,53.85%
2014,2,23,Chicago,50.00%
2014,2,23,Jacksonville,50.00%
2014,2,23,New England,53.85%
2014,2,23,Las Vegas,60.00%
2014,2,23,Dallas,38.46%
2014,2,23,Minnesota,33.33%
2014,2,23,Cleveland,41.67%
2014,2,23,Atlanta,46.67%
2014,2,16,Detroit,27.27%
2014,2,16,Cincinnati,33.33%
2014,2,16,Baltimore,53.85%
2014,2,16,Washington,21.43%
2014,2,16,New Orleans,35.71%
2014,2,16,Seattle,27.27%
2014,2,16,Tennessee,40.00%
2014,2,16,Houston,28.57%
2014,2,16,Kansas City,50.00%
2014,2,16,San Francisco,35.71%
2014,2,16,Arizona,23.08%
2014,2,16,Carolina,42.86%
2014,2,16,NY Jets,46.15%
2014,2,16,Buffalo,30.77%
2014,2,16,Miami,40.00%
2014,2,16,Denver,50.00%
2014,2,16,LA Rams,30.77%
2014,2,16,Green Bay,50.00%
2014,2,16,Tampa Bay,53.85%
2014,2,16,Pittsburgh,40.00%
2014,2,16,LA Chargers,69.23%
2014,2,16,NY Giants,25.00%
2014,2,16,Indianapolis,61.11%
2014,2,16,Philadelphia,53.85%
2014,2,16,Chicago,50.00%
2014,2,16,Jacksonville,50.00%
2014,2,16,New England,53.85%
2014,2,16,Las Vegas,60.00%
2014,2,16,Dallas,38.46%
2014,2,16,Minnesota,33.33%
2014,2,16,Cleveland,41.67%
2014,2,16,Atlanta,46.67%
2014,2,9,Detroit,27.27%
2014,2,9,Cincinnati,33.33%
2014,2,9,Baltimore,53.85%
2014,2,9,Washington,21.43%
2014,2,9,New Orleans,35.71%
2014,2,9,Seattle,27.27%
2014,2,9,Tennessee,40.00%
2014,2,9,Houston,28.57%
2014,2,9,Kansas City,50.00%
2014,2,9,San Francisco,35.71%
2014,2,9,Arizona,23.08%
2014,2,9,Carolina,42.86%
2014,2,9,NY Jets,46.15%
2014,2,9,Buffalo,30.77%
2014,2,9,Miami,40.00%
2014,2,9,Denver,50.00%
2014,2,9,LA Rams,30.77%
2014,2,9,Green Bay,50.00%
2014,2,9,Tampa Bay,53.85%
2014,2,9,Pittsburgh,40.00%
2014,2,9,LA Chargers,69.23%
2014,2,9,NY Giants,25.00%
2014,2,9,Indianapolis,61.11%
2014,2,9,Philadelphia,53.85%
2014,2,9,Chicago,50.00%
2014,2,9,Jacksonville,50.00%
2014,2,9,New England,53.85%
2014,2,9,Las Vegas,60.00%
2014,2,9,Dallas,38.46%
2014,2,9,Minnesota,33.33%
2014,2,9,Cleveland,41.67%
2014,2,9,Atlanta,46.67%
2014,2,2,Detroit,27.27%
2014,2,2,Cincinnati,33.33%
2014,2,2,Baltimore,53.85%
2014,2,2,Washington,21.43%
2014,2,2,New Orleans,35.71%
2014,2,2,Seattle,27.27%
2014,2,2,Tennessee,40.00%
2014,2,2,Houston,28.57%
2014,2,2,Kansas City,50.00%
2014,2,2,San Francisco,35.71%
2014,2,2,Arizona,23.08%
2014,2,2,Carolina,42.86%
2014,2,2,NY Jets,46.15%
2014,2,2,Buffalo,30.77%
2014,2,2,Miami,40.00%
2014,2,2,Denver,50.00%
2014,2,2,LA Rams,30.77%
2014,2,2,Green Bay,50.00%
2014,2,2,Tampa Bay,53.85%
2014,2,2,Pittsburgh,40.00%
2014,2,2,LA Chargers,69.23%
2014,2,2,NY Giants,25.00%
2014,2,2,Indianapolis,61.11%
2014,2,2,Philadelphia,53.85%
2014,2,2,Chicago,50.00%
2014,2,2,Jacksonville,50.00%
2014,2,2,New England,53.85%
2014,2,2,Las Vegas,60.00%
2014,2,2,Dallas,38.46%
2014,2,2,Minnesota,33.33%
2014,2,2,Cleveland,41.67%
2014,2,2,Atlanta,46.67%
2014,1,26,Detroit,27.27%
2014,1,26,Cincinnati,33.33%
2014,1,26,Baltimore,53.85%
2014,1,26,Washington,21.43%
2014,1,26,New Orleans,35.71%
2014,1,26,Seattle,27.27%
2014,1,26,Tennessee,40.00%
2014,1,26,Houston,28.57%
