,year,month,day,team,ranking,DateTime,Expected
5179,2014,9,7,Tampa Bay,28,2014-09-07,27.0
5180,2014,9,7,Buffalo,29,2014-09-07,25.0
5181,2014,9,7,NY Jets,30,2014-09-07,30.0
5182,2014,9,7,Las Vegas,31,2014-09-07,31.0
5183,2014,9,7,Jacksonville,32,2014-09-07,32.0
5184,2014,2,2,Denver,1,2014-02-02,
5185,2014,2,2,Seattle,2,2014-02-02,
5186,2014,2,2,New England,3,2014-02-02,
5187,2014,2,2,San Francisco,4,2014-02-02,
5188,2014,2,2,New Orleans,5,2014-02-02,
5189,2014,2,2,Cincinnati,6,2014-02-02,
5190,2014,2,2,Kansas City,7,2014-02-02,
5191,2014,2,2,Carolina,8,2014-02-02,
5192,2014,2,2,LA Chargers,9,2014-02-02,
5193,2014,2,2,Philadelphia,10,2014-02-02,
5194,2014,2,2,Green Bay,11,2014-02-02,
5195,2014,2,2,Arizona,12,2014-02-02,
5196,2014,2,2,Detroit,13,2014-02-02,
5197,2014,2,2,Pittsburgh,14,2014-02-02,
5198,2014,2,2,Dallas,15,2014-02-02,
5199,2014,2,2,Baltimore,16,2014-02-02,
5200,2014,2,2,Indianapolis,17,2014-02-02,
5201,2014,2,2,Miami,18,2014-02-02,
5202,2014,2,2,LA Rams,19,2014-02-02,
5203,2014,2,2,Chicago,20,2014-02-02,
5204,2014,2,2,Atlanta,21,2014-02-02,
5205,2014,2,2,NY Giants,22,2014-02-02,
5206,2014,2,2,Buffalo,23,2014-02-02,
5207,2014,2,2,Tennessee,24,2014-02-02,
5208,2014,2,2,Tampa Bay,25,2014-02-02,
5209,2014,2,2,Minnesota,26,2014-02-02,
5210,2014,2,2,NY Jets,27,2014-02-02,
5211,2014,2,2,Cleveland,28,2014-02-02,
5212,2014,2,2,Houston,29,2014-02-02,
5213,2014,2,2,Washington,30,2014-02-02,
5214,2014,2,2,Las Vegas,31,2014-02-02,
5215,2014,2,2,Jacksonville,32,2014-02-02,
5216,2014,1,26,Denver,1,2014-01-26,1.0
5217,2014,1,26,Seattle,2,2014-01-26,2.0
5218,2014,1,26,New England,3,2014-01-26,3.0
5219,2014,1,26,San Francisco,4,2014-01-26,4.0
5220,2014,1,26,New Orleans,5,2014-01-26,5.0
5221,2014,1,26,Cincinnati,6,2014-01-26,6.0
5222,2014,1,26,Kansas City,7,2014-01-26,7.0
5223,2014,1,26,Carolina,8,2014-01-26,8.0
5224,2014,1,26,LA Chargers,9,2014-01-26,9.0
5225,2014,1,26,Philadelphia,10,2014-01-26,10.0
5226,2014,1,26,Green Bay,11,2014-01-26,11.0
5227,2014,1,26,Arizona,12,2014-01-26,12.0
5228,2014,1,26,Detroit,13,2014-01-26,13.0
5229,2014,1,26,Pittsburgh,14,2014-01-26,14.0
5230,2014,1,26,Dallas,15,2014-01-26,15.0
5231,2014,1,26,Baltimore,16,2014-01-26,16.0
5232,2014,1,26,Indianapolis,17,2014-01-26,17.0
5233,2014,1,26,Miami,18,2014-01-26,18.0
5234,2014,1,26,LA Rams,19,2014-01-26,19.0
5235,2014,1,26,Chicago,20,2014-01-26,20.0
5236,2014,1,26,Atlanta,21,2014-01-26,21.0
5237,2014,1,26,NY Giants,22,2014-01-26,22.0
5238,2014,1,26,Buffalo,23,2014-01-26,23.0
5239,2014,1,26,Tennessee,24,2014-01-26,24.0
5240,2014,1,26,Tampa Bay,25,2014-01-26,25.0
5241,2014,1,26,Minnesota,26,2014-01-26,26.0
5242,2014,1,26,NY Jets,27,2014-01-26,27.0
5243,2014,1,26,Cleveland,28,2014-01-26,28.0
5244,2014,1,26,Houston,29,2014-01-26,29.0
5245,2014,1,26,Washington,30,2014-01-26,30.0
5246,2014,1,26,Las Vegas,31,2014-01-26,31.0
5247,2014,1,26,Jacksonville,32,2014-01-26,32.0
5248,2014,1,19,Denver,1,2014-01-19,1.0
5249,2014,1,19,Seattle,2,2014-01-19,2.0
5250,2014,1,19,New England,3,2014-01-19,3.0
5251,2014,1,19,San Francisco,4,2014-01-19,4.0
5252,2014,1,19,New Orleans,5,2014-01-19,5.0
5253,2014,1,19,Cincinnati,6,2014-01-19,6.0
5254,2014,1,19,Kansas City,7,2014-01-19,7.0
5255,2014,1,19,Carolina,8,2014-01-19,8.0
5256,2014,1,19,LA Chargers,9,2014-01-19,9.0
5257,2014,1,19,Philadelphia,10,2014-01-19,10.0
5258,2014,1,19,Green Bay,11,2014-01-19,11.0
5259,2014,1,19,Arizona,12,2014-01-19,12.0
5260,2014,1,19,Detroit,13,2014-01-19,13.0
5261,2014,1,19,Pittsburgh,14,2014-01-19,14.0
5262,2014,1,19,Dallas,15,2014-01-19,15.0
5263,2014,1,19,Baltimore,16,2014-01-19,16.0
5264,2014,1,19,Indianapolis,17,2014-01-19,17.0
5265,2014,1,19,Miami,18,2014-01-19,18.0
5266,2014,1,19,LA Rams,19,2014-01-19,19.0
5267,2014,1,19,Chicago,20,2014-01-19,20.0
5268,2014,1,19,Atlanta,21,2014-01-19,21.0
5269,2014,1,19,NY Giants,22,2014-01-19,22.0
5270,2014,1,19,Buffalo,23,2014-01-19,23.0
5271,2014,1,19,Tennessee,24,2014-01-19,24.0
5272,2014,1,19,Tampa Bay,25,2014-01-19,25.0
5273,2014,1,19,Minnesota,26,2014-01-19,26.0
5274,2014,1,19,NY Jets,27,2014-01-19,27.0
5275,2014,1,19,Cleveland,28,2014-01-19,28.0
5276,2014,1,19,Houston,29,2014-01-19,29.0
5277,2014,1,19,Washington,30,2014-01-19,30.0
5278,2014,1,19,Las Vegas,31,2014-01-19,31.0
5279,2014,1,19,Jacksonville,32,2014-01-19,32.0
5280,2014,1,12,Denver,1,2014-01-12,1.0
5281,2014,1,12,Seattle,2,2014-01-12,2.0
5282,2014,1,12,New England,3,2014-01-12,3.0
5283,2014,1,12,San Francisco,4,2014-01-12,4.0
5284,2014,1,12,New Orleans,5,2014-01-12,5.0
5285,2014,1,12,Cincinnati,6,2014-01-12,6.0
5286,2014,1,12,Carolina,7,2014-01-12,8.0
5287,2014,1,12,Kansas City,8,2014-01-12,7.0
5288,2014,1,12,LA Chargers,9,2014-01-12,9.0
5289,2014,1,12,Philadelphia,10,2014-01-12,10.0
5290,2014,1,12,Green Bay,11,2014-01-12,11.0
5291,2014,1,12,Arizona,12,2014-01-12,12.0
5292,2014,1,12,Detroit,13,2014-01-12,13.0
5293,2014,1,12,Pittsburgh,14,2014-01-12,14.0
5294,2014,1,12,Dallas,15,2014-01-12,15.0
5295,2014,1,12,Baltimore,16,2014-01-12,16.0
5296,2014,1,12,Indianapolis,17,2014-01-12,17.0
5297,2014,1,12,Miami,18,2014-01-12,18.0
5298,2014,1,12,LA Rams,19,2014-01-12,19.0
5299,2014,1,12,Chicago,20,2014-01-12,20.0
5300,2014,1,12,Atlanta,21,2014-01-12,21.0
5301,2014,1,12,NY Giants,22,2014-01-12,22.0
5302,2014,1,12,Buffalo,23,2014-01-12,23.0
5303,2014,1,12,Tennessee,24,2014-01-12,24.0
5304,2014,1,12,Tampa Bay,25,2014-01-12,25.0
5305,2014,1,12,Minnesota,26,2014-01-12,26.0
5306,2014,1,12,NY Jets,27,2014-01-12,27.0
5307,2014,1,12,Cleveland,28,2014-01-12,28.0
5308,2014,1,12,Houston,29,2014-01-12,29.0
5309,2014,1,12,Washington,30,2014-01-12,30.0
5310,2014,1,12,Las Vegas,31,2014-01-12,31.0
5311,2014,1,12,Jacksonville,32,2014-01-12,32.0
5312,2014,1,5,Denver,1,2014-01-05,1.0
5313,2014,1,5,Seattle,2,2014-01-05,2.0
5314,2014,1,5,New England,3,2014-01-05,3.0
5315,2014,1,5,San Francisco,4,2014-01-05,4.0
5316,2014,1,5,New Orleans,5,2014-01-05,5.0
5317,2014,1,5,Cincinnati,6,2014-01-05,6.0
5318,2014,1,5,Carolina,7,2014-01-05,7.0
5319,2014,1,5,Kansas City,8,2014-01-05,8.0
5320,2014,1,5,Philadelphia,9,2014-01-05,10.0
5321,2014,1,5,Green Bay,10,2014-01-05,11.0
5322,2014,1,5,Arizona,11,2014-01-05,12.0
5323,2014,1,5,Detroit,12,2014-01-05,13.0
5324,2014,1,5,Pittsburgh,13,2014-01-05,14.0
5325,2014,1,5,LA Chargers,14,2014-01-05,9.0
5326,2014,1,5,Dallas,15,2014-01-05,15.0
5327,2014,1,5,Indianapolis,16,2014-01-05,17.0
5328,2014,1,5,Baltimore,17,2014-01-05,16.0
5329,2014,1,5,Miami,18,2014-01-05,18.0
5330,2014,1,5,LA Rams,19,2014-01-05,19.0
5331,2014,1,5,Chicago,20,2014-01-05,20.0
5332,2014,1,5,Atlanta,21,2014-01-05,21.0
5333,2014,1,5,NY Giants,22,2014-01-05,22.0
5334,2014,1,5,Buffalo,23,2014-01-05,23.0
5335,2014,1,5,Tennessee,24,2014-01-05,24.0
5336,2014,1,5,Tampa Bay,25,2014-01-05,25.0
5337,2014,1,5,Minnesota,26,2014-01-05,26.0
5338,2014,1,5,NY Jets,27,2014-01-05,27.0
5339,2014,1,5,Cleveland,28,2014-01-05,28.0
5340,2014,1,5,Houston,29,2014-01-05,29.0
5341,2014,1,5,Washington,30,2014-01-05,30.0
5342,2014,1,5,Las Vegas,31,2014-01-05,31.0
5343,2014,1,5,Jacksonville,32,2014-01-05,32.0
5344,2013,12,29,Denver,1,2013-12-29,1.0
5345,2013,12,29,New England,2,2013-12-29,3.0
5346,2013,12,29,Seattle,3,2013-12-29,2.0
5347,2013,12,29,New Orleans,4,2013-12-29,5.0
5348,2013,12,29,San Francisco,5,2013-12-29,4.0
5349,2013,12,29,Carolina,6,2013-12-29,7.0
5350,2013,12,29,Cincinnati,7,2013-12-29,6.0
5351,2013,12,29,Detroit,8,2013-12-29,12.0
5352,2013,12,29,Kansas City,9,2013-12-29,8.0
5353,2013,12,29,Green Bay,10,2013-12-29,10.0
5354,2013,12,29,Baltimore,11,2013-12-29,17.0
5355,2013,12,29,Dallas,12,2013-12-29,15.0
5356,2013,12,29,Pittsburgh,13,2013-12-29,13.0
5357,2013,12,29,Philadelphia,14,2013-12-29,9.0
5358,2013,12,29,Arizona,15,2013-12-29,11.0
5359,2013,12,29,LA Chargers,16,2013-12-29,14.0
5360,2013,12,29,Chicago,17,2013-12-29,20.0
5361,2013,12,29,Miami,18,2013-12-29,18.0
5362,2013,12,29,LA Rams,19,2013-12-29,19.0
5363,2013,12,29,NY Giants,20,2013-12-29,22.0
5364,2013,12,29,Indianapolis,21,2013-12-29,16.0
5365,2013,12,29,Tampa Bay,22,2013-12-29,25.0
5366,2013,12,29,Atlanta,23,2013-12-29,21.0
5367,2013,12,29,Buffalo,24,2013-12-29,23.0
5368,2013,12,29,Tennessee,25,2013-12-29,24.0
5369,2013,12,29,Cleveland,26,2013-12-29,28.0
5370,2013,12,29,Houston,27,2013-12-29,29.0
5371,2013,12,29,Minnesota,28,2013-12-29,26.0
5372,2013,12,29,Washington,29,2013-12-29,30.0
5373,2013,12,29,NY Jets,30,2013-12-29,27.0
5374,2013,12,29,Las Vegas,31,2013-12-29,31.0
5375,2013,12,29,Jacksonville,32,2013-12-29,32.0
5376,2013,12,22,Denver,1,2013-12-22,1.0
5377,2013,12,22,New England,2,2013-12-22,2.0
5378,2013,12,22,Seattle,3,2013-12-22,3.0
5379,2013,12,22,New Orleans,4,2013-12-22,4.0
5380,2013,12,22,San Francisco,5,2013-12-22,5.0
5381,2013,12,22,Green Bay,6,2013-12-22,10.0
5382,2013,12,22,Cincinnati,7,2013-12-22,7.0
5383,2013,12,22,Kansas City,8,2013-12-22,9.0
5384,2013,12,22,Carolina,9,2013-12-22,6.0
5385,2013,12,22,Detroit,10,2013-12-22,8.0
5386,2013,12,22,Baltimore,11,2013-12-22,11.0
5387,2013,12,22,Dallas,12,2013-12-22,12.0
5388,2013,12,22,Philadelphia,13,2013-12-22,14.0
5389,2013,12,22,Chicago,14,2013-12-22,17.0
5390,2013,12,22,Pittsburgh,15,2013-12-22,13.0
5391,2013,12,22,LA Chargers,16,2013-12-22,16.0
5392,2013,12,22,Indianapolis,17,2013-12-22,21.0
5393,2013,12,22,Miami,18,2013-12-22,18.0
5394,2013,12,22,Arizona,19,2013-12-22,15.0
5395,2013,12,22,NY Giants,20,2013-12-22,20.0
5396,2013,12,22,LA Rams,21,2013-12-22,19.0
5397,2013,12,22,Buffalo,22,2013-12-22,24.0
5398,2013,12,22,Atlanta,23,2013-12-22,23.0
5399,2013,12,22,Tampa Bay,24,2013-12-22,22.0
5400,2013,12,22,Cleveland,25,2013-12-22,26.0
5401,2013,12,22,Tennessee,26,2013-12-22,25.0
5402,2013,12,22,Houston,27,2013-12-22,27.0
5403,2013,12,22,Washington,28,2013-12-22,29.0
5404,2013,12,22,NY Jets,29,2013-12-22,30.0
5405,2013,12,22,Minnesota,30,2013-12-22,28.0
5406,2013,12,22,Las Vegas,31,2013-12-22,31.0
5407,2013,12,22,Jacksonville,32,2013-12-22,32.0
5408,2013,12,15,Denver,1,2013-12-15,1.0
5409,2013,12,15,New England,2,2013-12-15,2.0
5410,2013,12,15,New Orleans,3,2013-12-15,4.0
5411,2013,12,15,Seattle,4,2013-12-15,3.0
5412,2013,12,15,San Francisco,5,2013-12-15,5.0
5413,2013,12,15,Green Bay,6,2013-12-15,6.0
5414,2013,12,15,Kansas City,7,2013-12-15,8.0
5415,2013,12,15,Cincinnati,8,2013-12-15,7.0
5416,2013,12,15,Detroit,9,2013-12-15,10.0
5417,2013,12,15,Carolina,10,2013-12-15,9.0
5418,2013,12,15,Baltimore,11,2013-12-15,11.0
5419,2013,12,15,Dallas,12,2013-12-15,12.0
5420,2013,12,15,Philadelphia,13,2013-12-15,13.0
5421,2013,12,15,Chicago,14,2013-12-15,14.0
5422,2013,12,15,Pittsburgh,15,2013-12-15,15.0
5423,2013,12,15,LA Chargers,16,2013-12-15,16.0
5424,2013,12,15,Indianapolis,17,2013-12-15,17.0
5425,2013,12,15,Miami,18,2013-12-15,18.0
5426,2013,12,15,Arizona,19,2013-12-15,19.0
5427,2013,12,15,Atlanta,20,2013-12-15,23.0
5428,2013,12,15,NY Giants,21,2013-12-15,20.0
5429,2013,12,15,LA Rams,22,2013-12-15,21.0
5430,2013,12,15,Cleveland,23,2013-12-15,25.0
5431,2013,12,15,Houston,24,2013-12-15,27.0
5432,2013,12,15,Tennessee,25,2013-12-15,26.0
5433,2013,12,15,Tampa Bay,26,2013-12-15,24.0
5434,2013,12,15,Buffalo,27,2013-12-15,22.0
5435,2013,12,15,NY Jets,28,2013-12-15,29.0
5436,2013,12,15,Washington,29,2013-12-15,28.0
5437,2013,12,15,Minnesota,30,2013-12-15,30.0
5438,2013,12,15,Las Vegas,31,2013-12-15,31.0
5439,2013,12,15,Jacksonville,32,2013-12-15,32.0
5440,2013,12,8,Denver,1,2013-12-08,1.0
5441,2013,12,8,New England,2,2013-12-08,2.0
5442,2013,12,8,Green Bay,3,2013-12-08,6.0
5443,2013,12,8,San Francisco,4,2013-12-08,5.0
5444,2013,12,8,New Orleans,5,2013-12-08,3.0
5445,2013,12,8,Seattle,6,2013-12-08,4.0
5446,2013,12,8,Kansas City,7,2013-12-08,7.0
5447,2013,12,8,Cincinnati,8,2013-12-08,8.0
5448,2013,12,8,Detroit,9,2013-12-08,9.0
5449,2013,12,8,Dallas,10,2013-12-08,12.0
5450,2013,12,8,Carolina,11,2013-12-08,10.0
5451,2013,12,8,Baltimore,12,2013-12-08,11.0
5452,2013,12,8,Indianapolis,13,2013-12-08,17.0
5453,2013,12,8,Chicago,14,2013-12-08,14.0
5454,2013,12,8,Philadelphia,15,2013-12-08,13.0
5455,2013,12,8,LA Chargers,16,2013-12-08,16.0
5456,2013,12,8,Pittsburgh,17,2013-12-08,15.0
5457,2013,12,8,Miami,18,2013-12-08,18.0
5458,2013,12,8,Atlanta,19,2013-12-08,20.0
5459,2013,12,8,Arizona,20,2013-12-08,19.0
5460,2013,12,8,Tennessee,21,2013-12-08,25.0
5461,2013,12,8,NY Giants,22,2013-12-08,21.0
5462,2013,12,8,Cleveland,23,2013-12-08,23.0
5463,2013,12,8,Houston,24,2013-12-08,24.0
5464,2013,12,8,Buffalo,25,2013-12-08,27.0
5465,2013,12,8,Tampa Bay,26,2013-12-08,26.0
5466,2013,12,8,NY Jets,27,2013-12-08,28.0
5467,2013,12,8,Washington,28,2013-12-08,29.0
5468,2013,12,8,Minnesota,29,2013-12-08,30.0
5469,2013,12,8,LA Rams,30,2013-12-08,22.0
5470,2013,12,8,Las Vegas,31,2013-12-08,31.0
5471,2013,12,8,Jacksonville,32,2013-12-08,32.0
5472,2013,12,1,Denver,1,2013-12-01,1.0
5473,2013,12,1,Green Bay,2,2013-12-01,3.0
5474,2013,12,1,New England,3,2013-12-01,2.0
5475,2013,12,1,New Orleans,4,2013-12-01,5.0
5476,2013,12,1,San Francisco,5,2013-12-01,4.0
5477,2013,12,1,Seattle,6,2013-12-01,6.0
5478,2013,12,1,Cincinnati,7,2013-12-01,8.0
5479,2013,12,1,Dallas,8,2013-12-01,10.0
5480,2013,12,1,Kansas City,9,2013-12-01,7.0
5481,2013,12,1,Detroit,10,2013-12-01,9.0
5482,2013,12,1,Baltimore,11,2013-12-01,12.0
5483,2013,12,1,Carolina,12,2013-12-01,11.0
5484,2013,12,1,Indianapolis,13,2013-12-01,13.0
5485,2013,12,1,Pittsburgh,14,2013-12-01,17.0
5486,2013,12,1,LA Chargers,15,2013-12-01,16.0
5487,2013,12,1,Chicago,16,2013-12-01,14.0
5488,2013,12,1,Atlanta,17,2013-12-01,19.0
5489,2013,12,1,Miami,18,2013-12-01,18.0
5490,2013,12,1,Philadelphia,19,2013-12-01,15.0
5491,2013,12,1,Arizona,20,2013-12-01,20.0
5492,2013,12,1,Tennessee,21,2013-12-01,21.0
5493,2013,12,1,NY Giants,22,2013-12-01,22.0
5494,2013,12,1,Houston,23,2013-12-01,24.0
5495,2013,12,1,Cleveland,24,2013-12-01,23.0
5496,2013,12,1,Buffalo,25,2013-12-01,25.0
5497,2013,12,1,LA Rams,26,2013-12-01,30.0
5498,2013,12,1,Washington,27,2013-12-01,28.0
5499,2013,12,1,Tampa Bay,28,2013-12-01,26.0
5500,2013,12,1,Las Vegas,29,2013-12-01,31.0
5501,2013,12,1,NY Jets,30,2013-12-01,27.0
5502,2013,12,1,Minnesota,31,2013-12-01,29.0
5503,2013,12,1,Jacksonville,32,2013-12-01,32.0
5504,2013,11,24,Denver,1,2013-11-24,1.0
5505,2013,11,24,New England,2,2013-11-24,3.0
5506,2013,11,24,Seattle,3,2013-11-24,6.0
5507,2013,11,24,New Orleans,4,2013-11-24,4.0
5508,2013,11,24,San Francisco,5,2013-11-24,5.0
5509,2013,11,24,Green Bay,6,2013-11-24,2.0
5510,2013,11,24,Cincinnati,7,2013-11-24,7.0
5511,2013,11,24,Kansas City,8,2013-11-24,9.0
5512,2013,11,24,Carolina,9,2013-11-24,12.0
5513,2013,11,24,Detroit,10,2013-11-24,10.0
5514,2013,11,24,Baltimore,11,2013-11-24,11.0
5515,2013,11,24,Dallas,12,2013-11-24,8.0
5516,2013,11,24,Philadelphia,13,2013-11-24,19.0
5517,2013,11,24,Chicago,14,2013-11-24,16.0
5518,2013,11,24,Pittsburgh,15,2013-11-24,14.0
5519,2013,11,24,LA Chargers,16,2013-11-24,15.0
5520,2013,11,24,Indianapolis,17,2013-11-24,13.0
5521,2013,11,24,Miami,18,2013-11-24,18.0
5522,2013,11,24,Arizona,19,2013-11-24,20.0
5523,2013,11,24,NY Giants,20,2013-11-24,22.0
5524,2013,11,24,LA Rams,21,2013-11-24,26.0
5525,2013,11,24,Buffalo,22,2013-11-24,25.0
5526,2013,11,24,Atlanta,23,2013-11-24,17.0
5527,2013,11,24,Tampa Bay,24,2013-11-24,28.0
5528,2013,11,24,Cleveland,25,2013-11-24,24.0
5529,2013,11,24,Tennessee,26,2013-11-24,21.0
5530,2013,11,24,Houston,27,2013-11-24,23.0
5531,2013,11,24,Washington,28,2013-11-24,27.0
5532,2013,11,24,NY Jets,29,2013-11-24,30.0
5533,2013,11,24,Minnesota,30,2013-11-24,31.0
5534,2013,11,24,Las Vegas,31,2013-11-24,29.0
5535,2013,11,24,Jacksonville,32,2013-11-24,32.0
5536,2013,11,17,Denver,1,2013-11-17,1.0
5537,2013,11,17,New England,2,2013-11-17,2.0
5538,2013,11,17,New Orleans,3,2013-11-17,4.0
5539,2013,11,17,Seattle,4,2013-11-17,3.0
5540,2013,11,17,San Francisco,5,2013-11-17,5.0
5541,2013,11,17,Green Bay,6,2013-11-17,6.0
5542,2013,11,17,Kansas City,7,2013-11-17,8.0
5543,2013,11,17,Cincinnati,8,2013-11-17,7.0
5544,2013,11,17,Detroit,9,2013-11-17,10.0
5545,2013,11,17,Carolina,10,2013-11-17,9.0
5546,2013,11,17,Baltimore,11,2013-11-17,11.0
5547,2013,11,17,Dallas,12,2013-11-17,12.0
5548,2013,11,17,Philadelphia,13,2013-11-17,13.0
5549,2013,11,17,Chicago,14,2013-11-17,14.0
5550,2013,11,17,Pittsburgh,15,2013-11-17,15.0
5551,2013,11,17,LA Chargers,16,2013-11-17,16.0
5552,2013,11,17,Indianapolis,17,2013-11-17,17.0
5553,2013,11,17,Miami,18,2013-11-17,18.0
5554,2013,11,17,Arizona,19,2013-11-17,19.0
5555,2013,11,17,Atlanta,20,2013-11-17,23.0
5556,2013,11,17,NY Giants,21,2013-11-17,20.0
5557,2013,11,17,LA Rams,22,2013-11-17,21.0
5558,2013,11,17,Cleveland,23,2013-11-17,25.0
5559,2013,11,17,Houston,24,2013-11-17,27.0
5560,2013,11,17,Tennessee,25,2013-11-17,26.0
5561,2013,11,17,Tampa Bay,26,2013-11-17,24.0
5562,2013,11,17,Buffalo,27,2013-11-17,22.0
5563,2013,11,17,NY Jets,28,2013-11-17,29.0
5564,2013,11,17,Washington,29,2013-11-17,28.0
5565,2013,11,17,Minnesota,30,2013-11-17,30.0
5566,2013,11,17,Las Vegas,31,2013-11-17,31.0
5567,2013,11,17,Jacksonville,32,2013-11-17,32.0
5568,2013,11,10,Denver,1,2013-11-10,1.0
5569,2013,11,10,New England,2,2013-11-10,2.0
5570,2013,11,10,Green Bay,3,2013-11-10,6.0
5571,2013,11,10,San Francisco,4,2013-11-10,5.0
5572,2013,11,10,New Orleans,5,2013-11-10,3.0
5573,2013,11,10,Seattle,6,2013-11-10,4.0
5574,2013,11,10,Kansas City,7,2013-11-10,7.0
5575,2013,11,10,Cincinnati,8,2013-11-10,8.0
5576,2013,11,10,Detroit,9,2013-11-10,9.0
5577,2013,11,10,Dallas,10,2013-11-10,12.0
5578,2013,11,10,Carolina,11,2013-11-10,10.0
5579,2013,11,10,Baltimore,12,2013-11-10,11.0
5580,2013,11,10,Indianapolis,13,2013-11-10,17.0
5581,2013,11,10,Chicago,14,2013-11-10,14.0
5582,2013,11,10,Philadelphia,15,2013-11-10,13.0
5583,2013,11,10,LA Chargers,16,2013-11-10,16.0
5584,2013,11,10,Pittsburgh,17,2013-11-10,15.0
5585,2013,11,10,Miami,18,2013-11-10,18.0
5586,2013,11,10,Atlanta,19,2013-11-10,20.0
5587,2013,11,10,Arizona,20,2013-11-10,19.0
5588,2013,11,10,Tennessee,21,2013-11-10,25.0
5589,2013,11,10,NY Giants,22,2013-11-10,21.0
5590,2013,11,10,Cleveland,23,2013-11-10,23.0
5591,2013,11,10,Houston,24,2013-11-10,24.0
5592,2013,11,10,Buffalo,25,2013-11-10,27.0
5593,2013,11,10,Tampa Bay,26,2013-11-10,26.0
5594,2013,11,10,NY Jets,27,2013-11-10,28.0
5595,2013,11,10,Washington,28,2013-11-10,29.0
5596,2013,11,10,Minnesota,29,2013-11-10,30.0
5597,2013,11,10,LA Rams,30,2013-11-10,22.0
5598,2013,11,10,Las Vegas,31,2013-11-10,31.0
5599,2013,11,10,Jacksonville,32,2013-11-10,32.0
5600,2013,11,3,Denver,1,2013-11-03,1.0
5601,2013,11,3,Green Bay,2,2013-11-03,3.0
5602,2013,11,3,New England,3,2013-11-03,2.0
5603,2013,11,3,New Orleans,4,2013-11-03,5.0
5604,2013,11,3,San Francisco,5,2013-11-03,4.0
5605,2013,11,3,Seattle,6,2013-11-03,6.0
5606,2013,11,3,Cincinnati,7,2013-11-03,8.0
5607,2013,11,3,Dallas,8,2013-11-03,10.0
5608,2013,11,3,Kansas City,9,2013-11-03,7.0
5609,2013,11,3,Detroit,10,2013-11-03,9.0
5610,2013,11,3,Baltimore,11,2013-11-03,12.0
5611,2013,11,3,Carolina,12,2013-11-03,11.0
5612,2013,11,3,Indianapolis,13,2013-11-03,13.0
5613,2013,11,3,Pittsburgh,14,2013-11-03,17.0
5614,2013,11,3,LA Chargers,15,2013-11-03,16.0
5615,2013,11,3,Chicago,16,2013-11-03,14.0
5616,2013,11,3,Atlanta,17,2013-11-03,19.0
5617,2013,11,3,Miami,18,2013-11-03,18.0
5618,2013,11,3,Philadelphia,19,2013-11-03,15.0
5619,2013,11,3,Arizona,20,2013-11-03,20.0
5620,2013,11,3,Tennessee,21,2013-11-03,21.0
5621,2013,11,3,NY Giants,22,2013-11-03,22.0
5622,2013,11,3,Houston,23,2013-11-03,24.0
5623,2013,11,3,Cleveland,24,2013-11-03,23.0
5624,2013,11,3,Buffalo,25,2013-11-03,25.0
5625,2013,11,3,LA Rams,26,2013-11-03,30.0
5626,2013,11,3,Washington,27,2013-11-03,28.0
5627,2013,11,3,Tampa Bay,28,2013-11-03,26.0
5628,2013,11,3,Las Vegas,29,2013-11-03,31.0
5629,2013,11,3,NY Jets,30,2013-11-03,27.0
5630,2013,11,3,Minnesota,31,2013-11-03,29.0
5631,2013,11,3,Jacksonville,32,2013-11-03,32.0
5632,2013,10,27,Denver,1,2013-10-27,1.0
5633,2013,10,27,New England,2,2013-10-27,3.0
5634,2013,10,27,Green Bay,3,2013-10-27,2.0
5635,2013,10,27,Seattle,4,2013-10-27,6.0
5636,2013,10,27,New Orleans,5,2013-10-27,4.0
5637,2013,10,27,San Francisco,6,2013-10-27,5.0
5638,2013,10,27,Kansas City,7,2013-10-27,9.0
5639,2013,10,27,Dallas,8,2013-10-27,8.0
5640,2013,10,27,Detroit,9,2013-10-27,10.0
5641,2013,10,27,Baltimore,10,2013-10-27,11.0
5642,2013,10,27,Cincinnati,11,2013-10-27,7.0
5643,2013,10,27,Carolina,12,2013-10-27,12.0
5644,2013,10,27,Indianapolis,13,2013-10-27,13.0
5645,2013,10,27,Pittsburgh,14,2013-10-27,14.0
5646,2013,10,27,Atlanta,15,2013-10-27,17.0
5647,2013,10,27,LA Chargers,16,2013-10-27,15.0
5648,2013,10,27,Chicago,17,2013-10-27,16.0
5649,2013,10,27,Philadelphia,18,2013-10-27,19.0
5650,2013,10,27,Miami,19,2013-10-27,18.0
5651,2013,10,27,Arizona,20,2013-10-27,20.0
5652,2013,10,27,Buffalo,21,2013-10-27,25.0
5653,2013,10,27,Tennessee,22,2013-10-27,21.0
5654,2013,10,27,NY Jets,23,2013-10-27,30.0
5655,2013,10,27,Houston,24,2013-10-27,23.0
5656,2013,10,27,Cleveland,25,2013-10-27,24.0
5657,2013,10,27,NY Giants,26,2013-10-27,22.0
5658,2013,10,27,Washington,27,2013-10-27,27.0
5659,2013,10,27,LA Rams,28,2013-10-27,26.0
5660,2013,10,27,Tampa Bay,29,2013-10-27,28.0
5661,2013,10,27,Las Vegas,30,2013-10-27,29.0
5662,2013,10,27,Minnesota,31,2013-10-27,31.0
5663,2013,10,27,Jacksonville,32,2013-10-27,32.0
5664,2013,10,20,Denver,1,2013-10-20,1.0
5665,2013,10,20,New England,2,2013-10-20,2.0
5666,2013,10,20,Green Bay,3,2013-10-20,3.0
