year,month,day,team,third_down_conversion_percentage
2014,12,21,Washington,22.22%
2014,12,21,Tennessee,46.67%
2014,12,21,Cleveland,10.00%
2014,12,14,Dallas,50.00%
2014,12,14,New Orleans,35.71%
2014,12,14,Green Bay,58.33%
2014,12,14,LA Chargers,30.77%
2014,12,14,Denver,40.00%
2014,12,14,Pittsburgh,50.00%
2014,12,14,NY Giants,44.44%
2014,12,14,Indianapolis,31.25%
2014,12,14,New England,43.75%
2014,12,14,Baltimore,41.67%
2014,12,14,Atlanta,45.45%
2014,12,14,Kansas City,42.86%
2014,12,14,Philadelphia,18.18%
2014,12,14,Arizona,29.41%
2014,12,14,Carolina,46.67%
2014,12,14,Seattle,43.75%
2014,12,14,Chicago,20.00%
2014,12,14,Miami,33.33%
2014,12,14,NY Jets,47.06%
2014,12,14,Cincinnati,27.27%
2014,12,14,Detroit,46.67%
2014,12,14,San Francisco,27.27%
2014,12,14,Houston,21.43%
2014,12,14,Buffalo,56.25%
2014,12,14,LA Rams,26.67%
2014,12,14,Minnesota,50.00%
2014,12,14,Tampa Bay,28.57%
2014,12,14,Las Vegas,46.15%
2014,12,14,Jacksonville,33.33%
2014,12,14,Washington,25.00%
2014,12,14,Cleveland,26.67%
2014,12,14,Tennessee,15.38%
2014,12,7,New Orleans,40.00%
2014,12,7,Dallas,50.00%
2014,12,7,LA Chargers,81.82%
2014,12,7,Green Bay,58.82%
2014,12,7,Denver,42.86%
2014,12,7,Indianapolis,62.50%
2014,12,7,Pittsburgh,42.86%
2014,12,7,Baltimore,58.33%
2014,12,7,NY Giants,46.67%
2014,12,7,Philadelphia,53.33%
2014,12,7,New England,40.00%
2014,12,7,Atlanta,43.75%
2014,12,7,Arizona,14.29%
2014,12,7,Kansas City,11.11%
2014,12,7,Miami,38.46%
2014,12,7,Cincinnati,45.45%
2014,12,7,Seattle,35.71%
2014,12,7,San Francisco,36.36%
2014,12,7,Chicago,20.00%
2014,12,7,Carolina,43.75%
2014,12,7,Houston,64.71%
2014,12,7,NY Jets,46.67%
2014,12,7,Detroit,41.67%
2014,12,7,Tampa Bay,18.18%
2014,12,7,LA Rams,12.50%
2014,12,7,Buffalo,13.33%
2014,12,7,Minnesota,36.36%
2014,12,7,Jacksonville,25.00%
2014,12,7,Las Vegas,22.22%
2014,12,7,Washington,33.33%
2014,12,7,Cleveland,25.00%
2014,12,7,Tennessee,33.33%
2014,11,30,Dallas,41.67%
2014,11,30,New Orleans,60.00%
2014,11,30,Kansas City,50.00%
2014,11,30,LA Chargers,40.00%
2014,11,30,Denver,61.54%
2014,11,30,Indianapolis,50.00%
2014,11,30,Chicago,36.36%
2014,11,30,Arizona,41.18%
2014,11,30,Baltimore,38.46%
2014,11,30,San Francisco,23.08%
2014,11,30,Detroit,53.33%
2014,11,30,Pittsburgh,61.54%
2014,11,30,Green Bay,14.29%
2014,11,30,NY Giants,38.46%
2014,11,30,LA Rams,27.27%
2014,11,30,Atlanta,50.00%
2014,11,30,Philadelphia,45.00%
2014,11,30,NY Jets,47.37%
2014,11,30,New England,63.64%
2014,11,30,Carolina,20.00%
2014,11,30,Seattle,36.36%
2014,11,30,Miami,41.67%
2014,11,30,Houston,43.75%
2014,11,30,Las Vegas,31.58%
2014,11,30,Cincinnati,57.14%
2014,11,30,Jacksonville,40.00%
2014,11,30,Buffalo,25.00%
2014,11,30,Minnesota,40.00%
2014,11,30,Washington,42.86%
2014,11,30,Tampa Bay,8.33%
2014,11,30,Cleveland,16.67%
2014,11,30,Tennessee,16.67%
2014,11,23,Dallas,64.29%
2014,11,23,LA Chargers,30.00%
2014,11,23,Kansas City,50.00%
2014,11,23,New Orleans,25.00%
2014,11,23,Chicago,41.67%
2014,11,23,Green Bay,36.36%
2014,11,23,Indianapolis,38.46%
2014,11,23,Denver,55.56%
2014,11,23,LA Rams,44.44%
2014,11,23,Baltimore,36.36%
2014,11,23,Arizona,60.00%
2014,11,23,San Francisco,23.08%
2014,11,23,NY Giants,38.46%
2014,11,23,Carolina,33.33%
2014,11,23,Detroit,46.67%
2014,11,23,Atlanta,26.67%
2014,11,23,Philadelphia,30.77%
2014,11,23,NY Jets,56.25%
2014,11,23,Pittsburgh,35.71%
2014,11,23,Seattle,50.00%
2014,11,23,New England,46.15%
2014,11,23,Las Vegas,33.33%
2014,11,23,Miami,36.36%
2014,11,23,Tampa Bay,16.67%
2014,11,23,Buffalo,33.33%
2014,11,23,Houston,33.33%
2014,11,23,Jacksonville,31.25%
2014,11,23,Minnesota,31.25%
2014,11,23,Cleveland,23.53%
2014,11,23,Cincinnati,7.69%
2014,11,23,Washington,27.27%
2014,11,23,Tennessee,27.27%
2014,11,16,Dallas,58.82%
2014,11,16,New Orleans,46.15%
2014,11,16,LA Chargers,57.14%
2014,11,16,Kansas City,54.55%
2014,11,16,San Francisco,42.86%
2014,11,16,Green Bay,47.06%
2014,11,16,Chicago,46.67%
2014,11,16,Indianapolis,50.00%
2014,11,16,Baltimore,53.85%
2014,11,16,Atlanta,30.77%
2014,11,16,LA Rams,35.71%
2014,11,16,Carolina,47.06%
2014,11,16,Denver,43.75%
2014,11,16,NY Giants,14.29%
2014,11,16,Philadelphia,30.77%
2014,11,16,Pittsburgh,37.50%
2014,11,16,Arizona,41.18%
2014,11,16,Detroit,7.69%
2014,11,16,Las Vegas,61.54%
2014,11,16,Miami,40.00%
2014,11,16,Cincinnati,62.50%
2014,11,16,New England,46.67%
2014,11,16,Seattle,38.46%
2014,11,16,NY Jets,35.71%
2014,11,16,Buffalo,53.33%
2014,11,16,Tampa Bay,16.67%
2014,11,16,Jacksonville,53.33%
2014,11,16,Houston,12.50%
2014,11,16,Cleveland,36.36%
2014,11,16,Minnesota,21.43%
2014,11,16,Washington,20.00%
2014,11,16,Tennessee,27.27%
2014,11,9,Dallas,57.14%
2014,11,9,New Orleans,46.15%
2014,11,9,LA Chargers,66.67%
2014,11,9,Kansas City,54.55%
2014,11,9,NY Giants,60.00%
2014,11,9,Atlanta,15.38%
2014,11,9,San Francisco,37.50%
2014,11,9,LA Rams,50.00%
2014,11,9,Detroit,9.09%
2014,11,9,Green Bay,36.36%
2014,11,9,Chicago,38.46%
2014,11,9,Indianapolis,46.67%
2014,11,9,Baltimore,9.09%
2014,11,9,Philadelphia,53.33%
2014,11,9,Denver,43.75%
2014,11,9,Carolina,41.67%
2014,11,9,Tampa Bay,33.33%
2014,11,9,Pittsburgh,50.00%
2014,11,9,Arizona,18.75%
2014,11,9,Houston,30.77%
2014,11,9,Miami,45.45%
2014,11,9,NY Jets,8.33%
2014,11,9,Seattle,35.71%
2014,11,9,Minnesota,33.33%
2014,11,9,New England,37.50%
2014,11,9,Cleveland,33.33%
2014,11,9,Washington,25.00%
2014,11,9,Buffalo,31.25%
2014,11,9,Las Vegas,42.86%
2014,11,9,Jacksonville,25.00%
2014,11,9,Tennessee,57.14%
2014,11,9,Cincinnati,0.00%
2014,11,2,New Orleans,40.00%
2014,11,2,Atlanta,66.67%
2014,11,2,Dallas,57.14%
2014,11,2,Detroit,40.00%
2014,11,2,Baltimore,76.92%
2014,11,2,Kansas City,58.33%
2014,11,2,LA Chargers,56.25%
2014,11,2,San Francisco,42.11%
2014,11,2,Arizona,61.54%
2014,11,2,Green Bay,50.00%
2014,11,2,Chicago,63.64%
2014,11,2,NY Giants,68.75%
2014,11,2,LA Rams,61.54%
2014,11,2,NY Jets,46.67%
2014,11,2,Tampa Bay,53.85%
2014,11,2,Indianapolis,50.00%
2014,11,2,Carolina,66.67%
2014,11,2,Denver,37.50%
2014,11,2,Houston,35.71%
2014,11,2,Philadelphia,38.46%
2014,11,2,Seattle,41.18%
2014,11,2,Pittsburgh,42.86%
2014,11,2,Miami,45.45%
2014,11,2,Minnesota,46.15%
2014,11,2,Cleveland,45.45%
2014,11,2,Washington,12.50%
2014,11,2,New England,22.22%
2014,11,2,Jacksonville,64.29%
2014,11,2,Cincinnati,33.33%
2014,11,2,Buffalo,31.25%
2014,11,2,Las Vegas,42.86%
2014,11,2,Tennessee,11.11%
2014,10,26,Dallas,64.29%
2014,10,26,Kansas City,50.00%
2014,10,26,LA Chargers,40.00%
2014,10,26,New Orleans,25.00%
2014,10,26,Denver,61.54%
2014,10,26,Chicago,41.67%
2014,10,26,Green Bay,36.36%
2014,10,26,Indianapolis,38.46%
2014,10,26,LA Rams,44.44%
2014,10,26,Baltimore,36.36%
2014,10,26,Arizona,60.00%
2014,10,26,San Francisco,23.08%
2014,10,26,NY Giants,38.46%
2014,10,26,Carolina,33.33%
2014,10,26,Detroit,46.67%
2014,10,26,Atlanta,26.67%
2014,10,26,Philadelphia,30.77%
2014,10,26,NY Jets,56.25%
2014,10,26,Pittsburgh,35.71%
2014,10,26,Seattle,50.00%
2014,10,26,New England,46.15%
2014,10,26,Las Vegas,33.33%
2014,10,26,Miami,36.36%
2014,10,26,Tampa Bay,16.67%
2014,10,26,Buffalo,33.33%
2014,10,26,Houston,33.33%
2014,10,26,Jacksonville,31.25%
2014,10,26,Minnesota,31.25%
2014,10,26,Cleveland,23.53%
2014,10,26,Cincinnati,7.69%
2014,10,26,Washington,27.27%
2014,10,26,Tennessee,27.27%
2014,10,19,Dallas,58.82%
2014,10,19,New Orleans,46.15%
2014,10,19,LA Chargers,57.14%
2014,10,19,Kansas City,54.55%
2014,10,19,San Francisco,42.86%
2014,10,19,Green Bay,47.06%
2014,10,19,Chicago,46.67%
2014,10,19,Indianapolis,50.00%
2014,10,19,Baltimore,53.85%
2014,10,19,Atlanta,30.77%
2014,10,19,LA Rams,35.71%
2014,10,19,Carolina,47.06%
2014,10,19,Denver,43.75%
2014,10,19,NY Giants,14.29%
2014,10,19,Philadelphia,30.77%
2014,10,19,Pittsburgh,37.50%
2014,10,19,NY Jets,56.25%
2014,10,19,Arizona,41.18%
2014,10,19,Detroit,7.69%
2014,10,19,Las Vegas,61.54%
2014,10,19,New England,46.15%
2014,10,19,Miami,40.00%
2014,10,19,Cincinnati,62.50%
2014,10,19,Seattle,38.46%
2014,10,19,Buffalo,53.33%
2014,10,19,Tampa Bay,16.67%
2014,10,19,Jacksonville,53.33%
2014,10,19,Houston,12.50%
2014,10,19,Cleveland,36.36%
2014,10,19,Minnesota,21.43%
2014,10,19,Washington,20.00%
2014,10,19,Tennessee,27.27%
2014,10,12,Dallas,57.14%
2014,10,12,New Orleans,46.15%
2014,10,12,LA Chargers,66.67%
2014,10,12,Kansas City,54.55%
2014,10,12,NY Giants,60.00%
2014,10,12,Atlanta,15.38%
2014,10,12,San Francisco,37.50%
2014,10,12,LA Rams,50.00%
2014,10,12,Detroit,9.09%
2014,10,12,Green Bay,36.36%
2014,10,12,Indianapolis,50.00%
2014,10,12,Chicago,38.46%
2014,10,12,Baltimore,9.09%
2014,10,12,Philadelphia,53.33%
2014,10,12,Denver,43.75%
2014,10,12,Carolina,41.67%
2014,10,12,Tampa Bay,33.33%
2014,10,12,Pittsburgh,50.00%
2014,10,12,Arizona,18.75%
2014,10,12,Miami,45.45%
2014,10,12,NY Jets,8.33%
2014,10,12,Seattle,35.71%
2014,10,12,Minnesota,33.33%
2014,10,12,Houston,12.50%
2014,10,12,New England,37.50%
2014,10,12,Cleveland,33.33%
2014,10,12,Washington,25.00%
2014,10,12,Buffalo,31.25%
2014,10,12,Las Vegas,42.86%
2014,10,12,Jacksonville,25.00%
2014,10,12,Tennessee,57.14%
2014,10,12,Cincinnati,0.00%
2014,10,5,New Orleans,40.00%
2014,10,5,Atlanta,66.67%
2014,10,5,Dallas,57.14%
2014,10,5,Detroit,40.00%
2014,10,5,Baltimore,76.92%
2014,10,5,Kansas City,58.33%
2014,10,5,LA Chargers,56.25%
2014,10,5,San Francisco,42.11%
2014,10,5,Arizona,61.54%
2014,10,5,Chicago,63.64%
2014,10,5,Green Bay,36.36%
2014,10,5,NY Giants,68.75%
2014,10,5,LA Rams,61.54%
2014,10,5,NY Jets,46.67%
2014,10,5,Tampa Bay,53.85%
2014,10,5,Indianapolis,50.00%
2014,10,5,Carolina,66.67%
2014,10,5,Denver,37.50%
2014,10,5,Houston,35.71%
2014,10,5,Philadelphia,38.46%
2014,10,5,Seattle,41.18%
2014,10,5,Pittsburgh,42.86%
2014,10,5,Miami,45.45%
2014,10,5,Minnesota,33.33%
2014,10,5,Cleveland,45.45%
2014,10,5,Washington,12.50%
2014,10,5,New England,22.22%
2014,10,5,Jacksonville,64.29%
2014,10,5,Cincinnati,33.33%
2014,10,5,Buffalo,31.25%
2014,10,5,Las Vegas,42.86%
2014,10,5,Tennessee,11.11%
2014,9,28,New Orleans,69.23%
2014,9,28,Detroit,61.11%
2014,9,28,Dallas,50.00%
2014,9,28,San Francisco,46.15%
2014,9,28,Atlanta,72.73%
2014,9,28,Arizona,61.54%
2014,9,28,Kansas City,56.25%
2014,9,28,Green Bay,40.00%
2014,9,28,LA Chargers,38.46%
2014,9,28,NY Giants,68.75%
2014,9,28,LA Rams,61.54%
2014,9,28,Houston,16.67%
2014,9,28,NY Jets,40.00%
2014,9,28,Denver,37.50%
2014,9,28,Chicago,46.67%
2014,9,28,Baltimore,33.33%
2014,9,28,Indianapolis,57.14%
2014,9,28,Philadelphia,36.36%
2014,9,28,Tampa Bay,23.08%
2014,9,28,Seattle,41.18%
2014,9,28,New England,50.00%
2014,9,28,Pittsburgh,27.27%
2014,9,28,Cleveland,45.45%
2014,9,28,Washington,12.50%
2014,9,28,Buffalo,42.86%
2014,9,28,Miami,26.67%
2014,9,28,Cincinnati,33.33%
2014,9,28,Minnesota,40.00%
2014,9,28,Carolina,33.33%
2014,9,28,Las Vegas,38.46%
2014,9,28,Tennessee,16.67%
2014,9,28,Jacksonville,40.00%
2014,9,21,New Orleans,53.85%
2014,9,21,San Francisco,53.85%
2014,9,21,Dallas,56.25%
2014,9,21,Houston,60.00%
2014,9,21,Detroit,40.00%
2014,9,21,LA Chargers,58.82%
2014,9,21,Atlanta,72.73%
2014,9,21,Green Bay,50.00%
2014,9,21,Denver,37.50%
2014,9,21,Baltimore,41.67%
2014,9,21,NY Jets,47.06%
2014,9,21,Kansas City,68.75%
2014,9,21,Arizona,38.46%
2014,9,21,Philadelphia,41.67%
2014,9,21,Pittsburgh,50.00%
2014,9,21,Miami,31.25%
2014,9,21,Tampa Bay,23.08%
2014,9,21,Chicago,33.33%
2014,9,21,Seattle,37.50%
2014,9,21,NY Giants,50.00%
2014,9,21,LA Rams,45.45%
2014,9,21,Cincinnati,42.86%
2014,9,21,Tennessee,20.00%
2014,9,21,Washington,42.86%
2014,9,21,Cleveland,43.75%
2014,9,21,Buffalo,33.33%
2014,9,21,Carolina,25.00%
2014,9,21,New England,35.71%
2014,9,21,Indianapolis,33.33%
2014,9,21,Minnesota,36.36%
2014,9,21,Las Vegas,22.22%
2014,9,21,Jacksonville,23.08%
2014,9,14,Detroit,66.67%
2014,9,14,New Orleans,61.54%
2014,9,14,San Francisco,58.33%
2014,9,14,Dallas,55.56%
2014,9,14,Atlanta,54.55%
2014,9,14,Miami,53.85%
2014,9,14,Tampa Bay,50.00%
2014,9,14,Houston,50.00%
2014,9,14,Green Bay,50.00%
2014,9,14,Denver,50.00%
2014,9,14,Arizona,46.15%
2014,9,14,Baltimore,41.67%
2014,9,14,Tennessee,43.75%
2014,9,14,Philadelphia,42.11%
2014,9,14,NY Jets,41.67%
2014,9,14,Chicago,41.67%
2014,9,14,Pittsburgh,50.00%
2014,9,14,LA Chargers,40.00%
2014,9,14,Carolina,40.00%
2014,9,14,Seattle,36.36%
2014,9,14,Buffalo,33.33%
2014,9,14,Indianapolis,30.77%
2014,9,14,New England,29.41%
2014,9,14,Cincinnati,28.57%
2014,9,14,LA Rams,28.57%
2014,9,14,Minnesota,27.27%
2014,9,14,Las Vegas,25.00%
2014,9,14,Washington,25.00%
2014,9,14,NY Giants,23.08%
2014,9,14,Cleveland,18.18%
2014,9,14,Jacksonville,14.29%
2014,9,14,Kansas City,8.33%
2014,9,7,Green Bay,50.00%
2014,9,7,Seattle,36.36%
2014,2,23,Denver,53.85%
2014,2,23,LA Chargers,33.33%
2014,2,23,Carolina,60.00%
2014,2,23,New Orleans,25.00%
2014,2,23,Atlanta,43.75%
2014,2,23,Detroit,33.33%
2014,2,23,Chicago,50.00%
2014,2,23,Tennessee,28.57%
2014,2,23,Green Bay,27.27%
2014,2,23,Washington,25.00%
2014,2,23,Cincinnati,25.00%
2014,2,23,New England,50.00%
2014,2,23,NY Jets,40.00%
2014,2,23,Philadelphia,25.00%
2014,2,23,Indianapolis,40.00%
2014,2,23,Pittsburgh,41.67%
2014,2,23,San Francisco,27.27%
2014,2,23,Seattle,35.71%
2014,2,23,Minnesota,27.27%
2014,2,23,Kansas City,56.25%
2014,2,23,Baltimore,26.67%
2014,2,23,Houston,40.00%
2014,2,23,Arizona,26.67%
2014,2,23,Miami,46.15%
2014,2,23,Cleveland,40.00%
2014,2,23,Dallas,27.27%
2014,2,23,Las Vegas,38.46%
2014,2,23,LA Rams,18.18%
2014,2,23,Buffalo,30.77%
2014,2,23,NY Giants,21.43%
2014,2,23,Tampa Bay,23.08%
2014,2,23,Jacksonville,21.43%
2014,2,16,Denver,53.85%
2014,2,16,LA Chargers,33.33%
2014,2,16,Carolina,60.00%
2014,2,16,New Orleans,25.00%
2014,2,16,Atlanta,43.75%
2014,2,16,Detroit,33.33%
2014,2,16,Chicago,50.00%
2014,2,16,Tennessee,28.57%
2014,2,16,Green Bay,27.27%
2014,2,16,Washington,25.00%
2014,2,16,Cincinnati,25.00%
2014,2,16,New England,50.00%
2014,2,16,NY Jets,40.00%
2014,2,16,Philadelphia,25.00%
2014,2,16,Indianapolis,40.00%
2014,2,16,Pittsburgh,41.67%
2014,2,16,San Francisco,27.27%
2014,2,16,Seattle,35.71%
2014,2,16,Minnesota,27.27%
2014,2,16,Kansas City,56.25%
2014,2,16,Baltimore,26.67%
2014,2,16,Houston,40.00%
2014,2,16,Arizona,26.67%
2014,2,16,Miami,46.15%
2014,2,16,Cleveland,40.00%
2014,2,16,Dallas,27.27%
2014,2,16,Las Vegas,38.46%
2014,2,16,LA Rams,18.18%
2014,2,16,Buffalo,30.77%
2014,2,16,NY Giants,21.43%
2014,2,16,Tampa Bay,23.08%
2014,2,16,Jacksonville,21.43%
2014,2,9,Denver,53.85%
2014,2,9,LA Chargers,33.33%
2014,2,9,Carolina,60.00%
2014,2,9,New Orleans,25.00%
2014,2,9,Atlanta,43.75%
2014,2,9,Detroit,33.33%
2014,2,9,Chicago,50.00%
2014,2,9,Tennessee,28.57%
2014,2,9,Green Bay,27.27%
2014,2,9,Washington,25.00%
2014,2,9,Cincinnati,25.00%
2014,2,9,New England,50.00%
2014,2,9,NY Jets,40.00%
2014,2,9,Philadelphia,25.00%
2014,2,9,Indianapolis,40.00%
2014,2,9,Pittsburgh,41.67%
2014,2,9,San Francisco,27.27%
2014,2,9,Seattle,35.71%
2014,2,9,Minnesota,27.27%
2014,2,9,Kansas City,56.25%
2014,2,9,Baltimore,26.67%
2014,2,9,Houston,40.00%
2014,2,9,Arizona,26.67%
2014,2,9,Miami,46.15%
2014,2,9,Cleveland,40.00%
2014,2,9,Dallas,27.27%
2014,2,9,Las Vegas,38.46%
2014,2,9,LA Rams,18.18%
2014,2,9,Buffalo,30.77%
2014,2,9,NY Giants,21.43%
2014,2,9,Tampa Bay,23.08%
2014,2,9,Jacksonville,21.43%
2014,2,2,Denver,53.85%
2014,2,2,LA Chargers,33.33%
2014,2,2,Carolina,60.00%
2014,2,2,New Orleans,25.00%
2014,2,2,Atlanta,43.75%
2014,2,2,Detroit,33.33%
2014,2,2,Chicago,50.00%
2014,2,2,Tennessee,28.57%
2014,2,2,Green Bay,27.27%
2014,2,2,Washington,25.00%
2014,2,2,Cincinnati,25.00%
2014,2,2,New England,50.00%
2014,2,2,NY Jets,40.00%
2014,2,2,Philadelphia,25.00%
2014,2,2,Indianapolis,40.00%
2014,2,2,Pittsburgh,41.67%
2014,2,2,San Francisco,27.27%
2014,2,2,Seattle,35.71%
2014,2,2,Minnesota,27.27%
2014,2,2,Kansas City,56.25%
2014,2,2,Baltimore,26.67%
2014,2,2,Houston,40.00%
2014,2,2,Arizona,26.67%
2014,2,2,Miami,46.15%
2014,2,2,Cleveland,40.00%
2014,2,2,Dallas,27.27%
2014,2,2,Las Vegas,38.46%
2014,2,2,LA Rams,18.18%
2014,2,2,Buffalo,30.77%
2014,2,2,NY Giants,21.43%
2014,2,2,Tampa Bay,23.08%
2014,2,2,Jacksonville,21.43%
2014,1,26,Denver,53.85%
2014,1,26,LA Chargers,33.33%
2014,1,26,Carolina,60.00%
2014,1,26,New Orleans,25.00%
2014,1,26,Atlanta,43.75%
2014,1,26,Detroit,33.33%
2014,1,26,Chicago,50.00%
2014,1,26,Tennessee,28.57%
2014,1,26,Green Bay,27.27%
2014,1,26,Washington,25.00%
2014,1,26,Cincinnati,25.00%
2014,1,26,New England,50.00%
2014,1,26,NY Jets,40.00%
2014,1,26,Philadelphia,25.00%
2014,1,26,Indianapolis,40.00%
2014,1,26,Pittsburgh,41.67%
2014,1,26,San Francisco,27.27%
2014,1,26,Seattle,35.71%
2014,1,26,Minnesota,27.27%
2014,1,26,Kansas City,56.25%
2014,1,26,Baltimore,26.67%
2014,1,26,Houston,40.00%
2014,1,26,Arizona,26.67%
2014,1,26,Miami,46.15%
2014,1,26,Cleveland,40.00%
2014,1,26,Dallas,27.27%
2014,1,26,Las Vegas,38.46%
2014,1,26,LA Rams,18.18%
2014,1,26,Buffalo,30.77%
2014,1,26,NY Giants,21.43%
2014,1,26,Tampa Bay,23.08%
2014,1,26,Jacksonville,21.43%
2014,1,19,Denver,69.23%
2014,1,19,LA Chargers,33.33%
2014,1,19,Carolina,60.00%
2014,1,19,New Orleans,25.00%
2014,1,19,Atlanta,43.75%
2014,1,19,Detroit,33.33%
2014,1,19,Chicago,50.00%
2014,1,19,Tennessee,28.57%
2014,1,19,Green Bay,27.27%
2014,1,19,Washington,25.00%
2014,1,19,Cincinnati,25.00%
2014,1,19,New England,61.11%
2014,1,19,NY Jets,40.00%
2014,1,19,Philadelphia,25.00%
2014,1,19,Indianapolis,40.00%
2014,1,19,Pittsburgh,41.67%
2014,1,19,San Francisco,42.86%
2014,1,19,Seattle,35.71%
2014,1,19,Minnesota,27.27%
2014,1,19,Kansas City,56.25%
2014,1,19,Baltimore,26.67%
2014,1,19,Houston,40.00%
2014,1,19,Arizona,26.67%
2014,1,19,Miami,46.15%
2014,1,19,Cleveland,40.00%
2014,1,19,Dallas,27.27%
2014,1,19,Las Vegas,38.46%
2014,1,19,LA Rams,18.18%
2014,1,19,Buffalo,30.77%
2014,1,19,NY Giants,21.43%
2014,1,19,Tampa Bay,23.08%
2014,1,19,Jacksonville,21.43%
2014,1,12,LA Chargers,33.33%
2014,1,12,Denver,60.00%
2014,1,12,Carolina,46.67%
2014,1,12,New Orleans,25.00%
2014,1,12,Atlanta,43.75%
2014,1,12,Detroit,33.33%
2014,1,12,Chicago,50.00%
2014,1,12,Tennessee,28.57%
2014,1,12,Green Bay,27.27%
2014,1,12,Washington,25.00%
2014,1,12,Cincinnati,25.00%
2014,1,12,New England,61.11%
2014,1,12,NY Jets,40.00%
2014,1,12,Philadelphia,25.00%
2014,1,12,Indianapolis,40.00%
2014,1,12,Pittsburgh,41.67%
2014,1,12,San Francisco,50.00%
2014,1,12,Seattle,35.71%
2014,1,12,Minnesota,27.27%
2014,1,12,Kansas City,56.25%
2014,1,12,Baltimore,26.67%
2014,1,12,Houston,40.00%
2014,1,12,Arizona,26.67%
2014,1,12,Miami,46.15%
2014,1,12,Cleveland,40.00%
2014,1,12,Dallas,27.27%
2014,1,12,Las Vegas,38.46%
2014,1,12,LA Rams,18.18%
2014,1,12,Buffalo,30.77%
2014,1,12,NY Giants,21.43%
2014,1,12,Tampa Bay,23.08%
2014,1,12,Jacksonville,21.43%
2014,1,5,LA Chargers,52.94%
2014,1,5,Denver,60.00%
2014,1,5,New Orleans,53.85%
2014,1,5,Carolina,46.67%
2014,1,5,Atlanta,43.75%
2014,1,5,Detroit,33.33%
2014,1,5,Chicago,50.00%
2014,1,5,Tennessee,28.57%
2014,1,5,Green Bay,50.00%
2014,1,5,Cincinnati,53.85%
2014,1,5,Washington,25.00%
2014,1,5,NY Jets,40.00%
2014,1,5,Philadelphia,25.00%
2014,1,5,Indianapolis,50.00%
2014,1,5,Pittsburgh,41.67%
2014,1,5,New England,30.77%
2014,1,5,Seattle,30.77%
2014,1,5,San Francisco,23.08%
2014,1,5,Minnesota,27.27%
2014,1,5,Kansas City,56.25%
2014,1,5,Baltimore,26.67%
2014,1,5,Houston,40.00%
2014,1,5,Arizona,26.67%
2014,1,5,Miami,46.15%
2014,1,5,Cleveland,40.00%
2014,1,5,Dallas,27.27%
2014,1,5,Las Vegas,38.46%
2014,1,5,LA Rams,18.18%
2014,1,5,Buffalo,30.77%
2014,1,5,NY Giants,21.43%
2014,1,5,Tampa Bay,23.08%
2014,1,5,Jacksonville,21.43%
2013,12,29,Denver,50.00%
2013,12,29,Carolina,35.29%
2013,12,29,LA Chargers,46.67%
2013,12,29,Detroit,75.00%
2013,12,29,New Orleans,53.85%
2013,12,29,Tennessee,55.56%
2013,12,29,Washington,26.67%
2013,12,29,Atlanta,50.00%
2013,12,29,Seattle,36.36%
2013,12,29,Minnesota,37.50%
2013,12,29,Chicago,60.00%
2013,12,29,Indianapolis,38.46%
2013,12,29,Philadelphia,30.77%
2013,12,29,Pittsburgh,53.85%
2013,12,29,Green Bay,20.00%
2013,12,29,Cincinnati,7.14%
2013,12,29,Baltimore,58.82%
2013,12,29,San Francisco,28.57%
2013,12,29,New England,42.86%
2013,12,29,Kansas City,33.33%
2013,12,29,Tampa Bay,28.57%
2013,12,29,Buffalo,42.11%
2013,12,29,Dallas,53.85%
2013,12,29,NY Jets,8.33%
2013,12,29,NY Giants,25.00%
2013,12,29,LA Rams,40.00%
2013,12,29,Miami,25.00%
2013,12,29,Houston,26.67%
2013,12,29,Las Vegas,53.85%
2013,12,29,Arizona,50.00%
2013,12,29,Cleveland,35.29%
2013,12,29,Jacksonville,41.18%
2013,12,22,Carolina,72.73%
2013,12,22,Denver,37.50%
2013,12,22,LA Chargers,36.36%
2013,12,22,Washington,47.06%
2013,12,22,New Orleans,53.85%
2013,12,22,Tennessee,54.55%
2013,12,22,Green Bay,25.00%
2013,12,22,Detroit,37.50%
2013,12,22,Atlanta,50.00%
2013,12,22,Minnesota,35.71%
2013,12,22,Seattle,36.36%
2013,12,22,Indianapolis,46.15%
2013,12,22,Philadelphia,30.77%
2013,12,22,Pittsburgh,37.50%
2013,12,22,Cincinnati,7.14%
2013,12,22,Chicago,38.46%
2013,12,22,San Francisco,40.00%
2013,12,22,NY Jets,18.18%
2013,12,22,Baltimore,44.44%
2013,12,22,Tampa Bay,27.27%
2013,12,22,Kansas City,30.77%
2013,12,22,New England,50.00%
2013,12,22,NY Giants,28.57%
2013,12,22,Miami,20.00%
2013,12,22,Buffalo,42.11%
2013,12,22,Houston,12.50%
2013,12,22,LA Rams,46.67%
2013,12,22,Dallas,0.00%
2013,12,22,Las Vegas,27.78%
2013,12,22,Cleveland,22.22%
2013,12,22,Arizona,31.25%
2013,12,22,Jacksonville,14.29%
2013,12,15,Denver,37.50%
2013,12,15,LA Chargers,43.75%
2013,12,15,Carolina,41.18%
2013,12,15,Washington,56.25%
2013,12,15,New Orleans,75.00%
2013,12,15,Green Bay,43.75%
2013,12,15,Tennessee,54.55%
2013,12,15,Detroit,41.67%
2013,12,15,Cincinnati,26.32%
2013,12,15,Atlanta,33.33%
2013,12,15,Minnesota,60.00%
2013,12,15,Seattle,60.00%
2013,12,15,Philadelphia,36.36%
