year,month,day,team,defensive_completion_%
2014,10,26,Chicago,78.13%
2014,10,26,Jacksonville,39.02%
2014,10,26,Dallas,63.64%
2014,10,26,Houston,70.59%
2014,10,26,New Orleans,67.50%
2014,10,26,Tennessee,75.00%
2014,10,26,Washington,65.38%
2014,10,26,Atlanta,64.00%
2014,10,26,Arizona,57.14%
2014,10,26,Buffalo,57.69%
2014,10,26,Minnesota,72.09%
2014,10,26,LA Rams,63.89%
2014,10,26,Seattle,85.71%
2014,10,26,Carolina,79.17%
2014,10,26,Las Vegas,70.97%
2014,10,26,Tampa Bay,72.41%
2014,10,19,San Francisco,50.00%
2014,10,19,Cincinnati,63.04%
2014,10,19,Indianapolis,65.22%
2014,10,19,Denver,53.49%
2014,10,19,Philadelphia,60.71%
2014,10,19,Green Bay,64.52%
2014,10,19,Miami,57.14%
2014,10,19,LA Chargers,52.94%
2014,10,19,NY Giants,61.76%
2014,10,19,Detroit,62.16%
2014,10,19,Pittsburgh,47.06%
2014,10,19,New England,58.82%
2014,10,19,Kansas City,51.85%
2014,10,19,Chicago,51.35%
2014,10,19,Cleveland,50.00%
2014,10,19,Baltimore,54.55%
2014,10,19,NY Jets,54.05%
2014,10,19,Houston,56.82%
2014,10,19,Tennessee,69.57%
2014,10,19,Dallas,50.00%
2014,10,19,New Orleans,59.38%
2014,10,19,Washington,63.64%
2014,10,19,Atlanta,68.42%
2014,10,19,Minnesota,57.58%
2014,10,19,Seattle,65.63%
2014,10,19,Arizona,63.16%
2014,10,19,Buffalo,72.97%
2014,10,19,Jacksonville,60.71%
2014,10,19,LA Rams,62.86%
2014,10,19,Carolina,76.74%
2014,10,19,Las Vegas,62.86%
2014,10,19,Tampa Bay,72.41%
2014,10,12,Cincinnati,65.71%
2014,10,12,San Francisco,53.33%
2014,10,12,Indianapolis,65.22%
2014,10,12,Philadelphia,59.18%
2014,10,12,Green Bay,50.00%
2014,10,12,Denver,35.29%
2014,10,12,NY Giants,64.44%
2014,10,12,Detroit,69.77%
2014,10,12,Miami,63.64%
2014,10,12,New England,62.07%
2014,10,12,Kansas City,51.85%
2014,10,12,LA Chargers,38.71%
2014,10,12,Pittsburgh,61.11%
2014,10,12,Tennessee,56.76%
2014,10,12,Houston,56.82%
2014,10,12,Chicago,54.29%
2014,10,12,NY Jets,71.43%
2014,10,12,Baltimore,65.31%
2014,10,12,New Orleans,59.38%
2014,10,12,Atlanta,63.33%
2014,10,12,Washington,75.00%
2014,10,12,Cleveland,65.63%
2014,10,12,Buffalo,58.06%
2014,10,12,Seattle,58.33%
2014,10,12,Dallas,64.00%
2014,10,12,Carolina,77.78%
2014,10,12,Arizona,65.96%
2014,10,12,Minnesota,68.18%
2014,10,12,Jacksonville,72.22%
2014,10,12,LA Rams,64.86%
2014,10,12,Tampa Bay,61.40%
2014,10,12,Las Vegas,74.19%
2014,10,5,Cincinnati,50.00%
2014,10,5,Indianapolis,50.00%
2014,10,5,Detroit,51.52%
2014,10,5,San Francisco,48.84%
2014,10,5,Philadelphia,56.67%
2014,10,5,NY Giants,57.58%
2014,10,5,Green Bay,50.00%
2014,10,5,Miami,63.64%
2014,10,5,New England,76.92%
2014,10,5,Pittsburgh,48.84%
2014,10,5,NY Jets,70.59%
2014,10,5,Kansas City,66.67%
2014,10,5,Washington,71.79%
2014,10,5,Tennessee,70.73%
2014,10,5,Baltimore,58.82%
2014,10,5,Carolina,70.97%
2014,10,5,Houston,47.73%
2014,10,5,Atlanta,63.33%
2014,10,5,New Orleans,75.86%
2014,10,5,Cleveland,61.29%
2014,10,5,Denver,71.43%
2014,10,5,LA Chargers,78.38%
2014,10,5,Chicago,78.57%
2014,10,5,Dallas,72.73%
2014,10,5,Buffalo,67.57%
2014,10,5,Minnesota,68.18%
2014,10,5,Arizona,78.38%
2014,10,5,Seattle,63.27%
2014,10,5,Jacksonville,74.36%
2014,10,5,Las Vegas,74.19%
2014,10,5,LA Rams,78.26%
2014,10,5,Tampa Bay,73.17%
2014,9,28,Cincinnati,50.00%
2014,9,28,New England,61.76%
2014,9,28,Indianapolis,58.06%
2014,9,28,NY Giants,57.58%
2014,9,28,Philadelphia,62.50%
2014,9,28,Detroit,59.26%
2014,9,28,Miami,76.00%
2014,9,28,Green Bay,64.71%
2014,9,28,NY Jets,60.53%
2014,9,28,Tennessee,65.38%
2014,9,28,San Francisco,55.88%
2014,9,28,Kansas City,48.84%
2014,9,28,LA Chargers,57.50%
2014,9,28,Carolina,73.33%
2014,9,28,New Orleans,56.67%
2014,9,28,Chicago,60.47%
2014,9,28,Washington,71.79%
2014,9,28,Dallas,71.43%
2014,9,28,Atlanta,61.11%
2014,9,28,Baltimore,76.00%
2014,9,28,Cleveland,61.29%
2014,9,28,Denver,71.43%
2014,9,28,Buffalo,72.00%
2014,9,28,Jacksonville,76.74%
2014,9,28,Arizona,78.38%
2014,9,28,Pittsburgh,70.73%
2014,9,28,Seattle,63.27%
2014,9,28,Minnesota,77.14%
2014,9,28,Las Vegas,64.86%
2014,9,28,Houston,75.00%
2014,9,28,LA Rams,78.26%
2014,9,28,Tampa Bay,85.71%
2014,9,21,New England,52.78%
2014,9,21,Miami,61.54%
2014,9,21,Cincinnati,54.55%
2014,9,21,Washington,50.00%
2014,9,21,Philadelphia,58.82%
2014,9,21,Green Bay,50.00%
2014,9,21,Indianapolis,56.76%
2014,9,21,NY Giants,48.28%
2014,9,21,Carolina,56.25%
2014,9,21,Tennessee,65.52%
2014,9,21,Dallas,52.94%
2014,9,21,Detroit,64.71%
2014,9,21,NY Jets,59.52%
2014,9,21,Baltimore,59.46%
2014,9,21,Arizona,66.67%
2014,9,21,Jacksonville,66.67%
2014,9,21,Denver,61.90%
2014,9,21,San Francisco,67.65%
2014,9,21,New Orleans,58.54%
2014,9,21,Atlanta,61.11%
2014,9,21,Chicago,61.76%
2014,9,21,LA Chargers,68.00%
2014,9,21,Buffalo,63.27%
2014,9,21,Minnesota,66.67%
2014,9,21,Pittsburgh,72.41%
2014,9,21,Cleveland,67.50%
2014,9,21,Houston,64.29%
2014,9,21,LA Rams,76.19%
2014,9,21,Seattle,75.68%
2014,9,21,Kansas City,80.77%
2014,9,21,Tampa Bay,85.71%
2014,9,21,Las Vegas,73.68%
2014,9,14,Miami,51.79%
2014,9,14,Tennessee,54.29%
2014,9,14,Detroit,54.55%
2014,9,14,Philadelphia,55.81%
2014,9,14,New England,56.25%
2014,9,14,Cincinnati,56.45%
2014,9,14,Arizona,58.33%
2014,9,14,Jacksonville,60.00%
2014,9,14,Indianapolis,61.11%
2014,9,14,San Francisco,62.16%
2014,9,14,NY Jets,62.50%
2014,9,14,Baltimore,59.46%
2014,9,14,Carolina,62.86%
2014,9,14,Washington,63.64%
2014,9,14,LA Chargers,64.86%
2014,9,14,Denver,66.04%
2014,9,14,Minnesota,66.67%
2014,9,14,Kansas City,66.67%
2014,9,14,Pittsburgh,72.41%
2014,9,14,Green Bay,67.86%
2014,9,14,LA Rams,68.00%
2014,9,14,Cleveland,68.57%
2014,9,14,NY Giants,68.75%
2014,9,14,Atlanta,69.05%
2014,9,14,Buffalo,69.39%
2014,9,14,Dallas,69.57%
2014,9,14,Seattle,69.70%
2014,9,14,Tampa Bay,70.59%
2014,9,14,New Orleans,72.09%
2014,9,14,Chicago,72.73%
2014,9,14,Houston,78.38%
2014,9,14,Las Vegas,79.31%
2014,9,7,Green Bay,67.86%
2014,9,7,Seattle,69.70%
2014,2,23,Buffalo,58.33%
2014,2,23,Baltimore,58.33%
2014,2,23,Kansas City,64.44%
2014,2,23,New England,74.42%
2014,2,23,Pittsburgh,56.10%
2014,2,23,Seattle,58.33%
2014,2,23,Arizona,61.76%
2014,2,23,Denver,63.16%
2014,2,23,NY Jets,50.00%
2014,2,23,Detroit,60.61%
2014,2,23,Houston,62.50%
2014,2,23,Miami,64.29%
2014,2,23,Cincinnati,75.00%
2014,2,23,San Francisco,64.00%
2014,2,23,Cleveland,61.29%
2014,2,23,NY Giants,38.78%
2014,2,23,New Orleans,50.00%
2014,2,23,Indianapolis,52.00%
2014,2,23,Philadelphia,66.67%
2014,2,23,Green Bay,53.33%
2014,2,23,Chicago,64.10%
2014,2,23,Tennessee,64.71%
2014,2,23,Jacksonville,70.73%
2014,2,23,Tampa Bay,77.42%
2014,2,23,Minnesota,66.67%
2014,2,23,Dallas,62.96%
2014,2,23,Washington,37.50%
2014,2,23,Carolina,50.00%
2014,2,23,LA Chargers,69.44%
2014,2,23,Atlanta,55.56%
2014,2,23,Las Vegas,82.93%
2014,2,23,LA Rams,65.22%
2014,2,16,Buffalo,58.33%
2014,2,16,Baltimore,58.33%
2014,2,16,Kansas City,64.44%
2014,2,16,New England,74.42%
2014,2,16,Pittsburgh,56.10%
2014,2,16,Seattle,58.33%
2014,2,16,Arizona,61.76%
2014,2,16,Denver,63.16%
2014,2,16,NY Jets,50.00%
2014,2,16,Detroit,60.61%
2014,2,16,Houston,62.50%
2014,2,16,Miami,64.29%
2014,2,16,Cincinnati,75.00%
2014,2,16,San Francisco,64.00%
2014,2,16,Cleveland,61.29%
2014,2,16,NY Giants,38.78%
2014,2,16,New Orleans,50.00%
2014,2,16,Indianapolis,52.00%
2014,2,16,Philadelphia,66.67%
2014,2,16,Green Bay,53.33%
2014,2,16,Chicago,64.10%
2014,2,16,Tennessee,64.71%
2014,2,16,Jacksonville,70.73%
2014,2,16,Tampa Bay,77.42%
2014,2,16,Minnesota,66.67%
2014,2,16,Dallas,62.96%
2014,2,16,Washington,37.50%
2014,2,16,Carolina,50.00%
2014,2,16,LA Chargers,69.44%
2014,2,16,Atlanta,55.56%
2014,2,16,Las Vegas,82.93%
2014,2,16,LA Rams,65.22%
2014,2,9,Buffalo,58.33%
2014,2,9,Baltimore,58.33%
2014,2,9,Kansas City,64.44%
2014,2,9,New England,74.42%
2014,2,9,Pittsburgh,56.10%
2014,2,9,Seattle,58.33%
2014,2,9,Arizona,61.76%
2014,2,9,Denver,63.16%
2014,2,9,NY Jets,50.00%
2014,2,9,Detroit,60.61%
2014,2,9,Houston,62.50%
2014,2,9,Miami,64.29%
2014,2,9,Cincinnati,75.00%
2014,2,9,San Francisco,64.00%
2014,2,9,Cleveland,61.29%
2014,2,9,NY Giants,38.78%
2014,2,9,New Orleans,50.00%
2014,2,9,Indianapolis,52.00%
2014,2,9,Philadelphia,66.67%
2014,2,9,Green Bay,53.33%
2014,2,9,Chicago,64.10%
2014,2,9,Tennessee,64.71%
2014,2,9,Jacksonville,70.73%
2014,2,9,Tampa Bay,77.42%
2014,2,9,Minnesota,66.67%
2014,2,9,Dallas,62.96%
2014,2,9,Washington,37.50%
2014,2,9,Carolina,50.00%
2014,2,9,LA Chargers,69.44%
2014,2,9,Atlanta,55.56%
2014,2,9,Las Vegas,82.93%
2014,2,9,LA Rams,65.22%
2014,2,2,Buffalo,58.33%
2014,2,2,Baltimore,58.33%
2014,2,2,Kansas City,64.44%
2014,2,2,New England,74.42%
2014,2,2,Pittsburgh,56.10%
2014,2,2,Seattle,58.33%
2014,2,2,Arizona,61.76%
2014,2,2,Denver,63.16%
2014,2,2,NY Jets,50.00%
2014,2,2,Detroit,60.61%
2014,2,2,Houston,62.50%
2014,2,2,Miami,64.29%
2014,2,2,Cincinnati,75.00%
2014,2,2,San Francisco,64.00%
2014,2,2,Cleveland,61.29%
2014,2,2,NY Giants,38.78%
2014,2,2,New Orleans,50.00%
2014,2,2,Indianapolis,52.00%
2014,2,2,Philadelphia,66.67%
2014,2,2,Green Bay,53.33%
2014,2,2,Chicago,64.10%
2014,2,2,Tennessee,64.71%
2014,2,2,Jacksonville,70.73%
2014,2,2,Tampa Bay,77.42%
2014,2,2,Minnesota,66.67%
2014,2,2,Dallas,62.96%
2014,2,2,Washington,37.50%
2014,2,2,Carolina,50.00%
2014,2,2,LA Chargers,69.44%
2014,2,2,Atlanta,55.56%
2014,2,2,Las Vegas,82.93%
2014,2,2,LA Rams,65.22%
2014,1,26,Buffalo,58.33%
2014,1,26,Baltimore,58.33%
2014,1,26,Kansas City,64.44%
2014,1,26,New England,74.42%
2014,1,26,Pittsburgh,56.10%
2014,1,26,Seattle,58.33%
2014,1,26,Arizona,61.76%
2014,1,26,Denver,63.16%
2014,1,26,NY Jets,50.00%
2014,1,26,Detroit,60.61%
2014,1,26,Houston,62.50%
2014,1,26,Miami,64.29%
2014,1,26,Cincinnati,75.00%
2014,1,26,San Francisco,64.00%
2014,1,26,Cleveland,61.29%
2014,1,26,NY Giants,38.78%
2014,1,26,New Orleans,50.00%
2014,1,26,Indianapolis,52.00%
2014,1,26,Philadelphia,66.67%
2014,1,26,Green Bay,53.33%
2014,1,26,Chicago,64.10%
2014,1,26,Tennessee,64.71%
2014,1,26,Jacksonville,70.73%
2014,1,26,Tampa Bay,77.42%
2014,1,26,Minnesota,66.67%
2014,1,26,Dallas,62.96%
2014,1,26,Washington,37.50%
2014,1,26,Carolina,50.00%
2014,1,26,LA Chargers,69.44%
2014,1,26,Atlanta,55.56%
2014,1,26,Las Vegas,82.93%
2014,1,26,LA Rams,65.22%
2014,1,19,Buffalo,58.33%
2014,1,19,New England,48.78%
2014,1,19,Baltimore,58.33%
2014,1,19,Kansas City,64.44%
2014,1,19,Pittsburgh,56.10%
2014,1,19,Denver,66.67%
2014,1,19,Arizona,61.76%
2014,1,19,Seattle,55.81%
2014,1,19,NY Jets,50.00%
2014,1,19,Detroit,60.61%
2014,1,19,Houston,62.50%
2014,1,19,Miami,64.29%
2014,1,19,Cincinnati,75.00%
2014,1,19,San Francisco,64.00%
2014,1,19,Cleveland,61.29%
2014,1,19,NY Giants,38.78%
2014,1,19,New Orleans,50.00%
2014,1,19,Indianapolis,52.00%
2014,1,19,Philadelphia,66.67%
2014,1,19,Green Bay,53.33%
2014,1,19,Chicago,64.10%
2014,1,19,Tennessee,64.71%
2014,1,19,Jacksonville,70.73%
2014,1,19,Tampa Bay,77.42%
2014,1,19,Minnesota,66.67%
2014,1,19,Dallas,62.96%
2014,1,19,Washington,37.50%
2014,1,19,Carolina,50.00%
2014,1,19,LA Chargers,69.44%
2014,1,19,Atlanta,55.56%
2014,1,19,Las Vegas,82.93%
2014,1,19,LA Rams,65.22%
2014,1,12,Buffalo,58.33%
2014,1,12,New England,48.78%
2014,1,12,Baltimore,58.33%
2014,1,12,Kansas City,64.44%
2014,1,12,Pittsburgh,56.10%
2014,1,12,Denver,55.26%
2014,1,12,Arizona,61.76%
2014,1,12,Seattle,55.81%
2014,1,12,NY Jets,50.00%
2014,1,12,Detroit,60.61%
2014,1,12,San Francisco,65.38%
2014,1,12,Houston,62.50%
2014,1,12,Miami,64.29%
2014,1,12,Cincinnati,75.00%
2014,1,12,Cleveland,61.29%
2014,1,12,NY Giants,38.78%
2014,1,12,New Orleans,50.00%
2014,1,12,Indianapolis,52.00%
2014,1,12,Philadelphia,66.67%
2014,1,12,Green Bay,53.33%
2014,1,12,Chicago,64.10%
2014,1,12,Tennessee,64.71%
2014,1,12,Jacksonville,70.73%
2014,1,12,Tampa Bay,77.42%
2014,1,12,Minnesota,66.67%
2014,1,12,Dallas,62.96%
2014,1,12,Washington,37.50%
2014,1,12,LA Chargers,56.86%
2014,1,12,Atlanta,55.56%
2014,1,12,Carolina,70.00%
2014,1,12,Las Vegas,82.93%
2014,1,12,LA Rams,65.22%
2014,1,5,Buffalo,58.33%
2014,1,5,Baltimore,58.33%
2014,1,5,Kansas City,64.44%
2014,1,5,New England,55.17%
2014,1,5,Pittsburgh,56.10%
2014,1,5,Denver,55.26%
2014,1,5,Arizona,61.76%
2014,1,5,NY Jets,50.00%
2014,1,5,Cincinnati,60.00%
2014,1,5,Seattle,70.00%
2014,1,5,San Francisco,57.14%
2014,1,5,Detroit,60.61%
2014,1,5,Houston,62.50%
2014,1,5,Miami,64.29%
2014,1,5,Cleveland,61.29%
2014,1,5,NY Giants,38.78%
2014,1,5,New Orleans,69.70%
2014,1,5,Indianapolis,65.22%
2014,1,5,Philadelphia,66.67%
2014,1,5,Green Bay,62.50%
2014,1,5,Chicago,64.10%
2014,1,5,Tennessee,64.71%
2014,1,5,Jacksonville,70.73%
2014,1,5,Tampa Bay,77.42%
2014,1,5,Minnesota,66.67%
2014,1,5,Dallas,62.96%
2014,1,5,Washington,37.50%
2014,1,5,Atlanta,55.56%
2014,1,5,LA Chargers,70.00%
2014,1,5,Carolina,70.00%
2014,1,5,Las Vegas,82.93%
2014,1,5,LA Rams,65.22%
2013,12,29,Kansas City,69.23%
2013,12,29,New England,52.78%
2013,12,29,Buffalo,41.38%
2013,12,29,Cincinnati,48.21%
2013,12,29,Houston,69.70%
2013,12,29,Pittsburgh,68.57%
2013,12,29,San Francisco,61.54%
2013,12,29,Baltimore,63.64%
2013,12,29,Seattle,51.43%
2013,12,29,New Orleans,76.92%
2013,12,29,Arizona,51.28%
2013,12,29,Denver,68.00%
2013,12,29,Miami,50.00%
2013,12,29,Cleveland,64.71%
2013,12,29,NY Giants,60.53%
2013,12,29,NY Jets,62.96%
2013,12,29,Detroit,50.00%
2013,12,29,Philadelphia,48.57%
2013,12,29,Indianapolis,68.42%
2013,12,29,Chicago,45.45%
2013,12,29,Green Bay,62.86%
2013,12,29,Tennessee,59.38%
2013,12,29,Tampa Bay,56.52%
2013,12,29,Dallas,60.00%
2013,12,29,Jacksonville,52.94%
2013,12,29,Minnesota,52.83%
2013,12,29,Washington,62.50%
2013,12,29,Las Vegas,71.88%
2013,12,29,Carolina,66.67%
2013,12,29,LA Rams,76.60%
2013,12,29,Atlanta,69.70%
2013,12,29,LA Chargers,68.42%
2013,12,22,Kansas City,60.00%
2013,12,22,New England,67.86%
2013,12,22,Houston,56.25%
2013,12,22,Buffalo,41.38%
2013,12,22,Cincinnati,48.21%
2013,12,22,Denver,46.67%
2013,12,22,San Francisco,69.77%
2013,12,22,Pittsburgh,41.30%
2013,12,22,Seattle,51.43%
2013,12,22,New Orleans,76.92%
2013,12,22,Baltimore,61.29%
2013,12,22,Cleveland,50.00%
2013,12,22,Arizona,64.29%
2013,12,22,NY Giants,70.59%
2013,12,22,NY Jets,71.43%
2013,12,22,Indianapolis,78.57%
2013,12,22,Miami,64.71%
2013,12,22,Detroit,64.44%
2013,12,22,Philadelphia,48.57%
2013,12,22,Green Bay,71.43%
2013,12,22,Tennessee,63.89%
2013,12,22,Chicago,54.84%
2013,12,22,Tampa Bay,55.81%
2013,12,22,Las Vegas,51.02%
2013,12,22,Dallas,82.93%
2013,12,22,LA Rams,59.62%
2013,12,22,Jacksonville,71.43%
2013,12,22,Washington,65.38%
2013,12,22,Carolina,72.50%
2013,12,22,Minnesota,66.67%
2013,12,22,Atlanta,69.70%
2013,12,22,LA Chargers,62.86%
2013,12,15,Kansas City,46.15%
2013,12,15,New England,58.33%
2013,12,15,San Francisco,50.00%
2013,12,15,New Orleans,41.67%
2013,12,15,Houston,62.50%
2013,12,15,Buffalo,60.00%
2013,12,15,Baltimore,47.06%
2013,12,15,NY Giants,42.31%
2013,12,15,Cincinnati,55.56%
2013,12,15,Arizona,51.16%
2013,12,15,NY Jets,58.82%
2013,12,15,Seattle,63.89%
2013,12,15,Denver,65.52%
2013,12,15,Miami,52.38%
2013,12,15,Cleveland,58.54%
2013,12,15,Detroit,55.10%
2013,12,15,Indianapolis,78.57%
2013,12,15,Green Bay,66.67%
2013,12,15,Pittsburgh,56.41%
2013,12,15,Philadelphia,65.91%
2013,12,15,Tennessee,63.89%
2013,12,15,Chicago,51.43%
2013,12,15,Jacksonville,61.90%
2013,12,15,Dallas,82.93%
2013,12,15,Tampa Bay,64.29%
2013,12,15,LA Rams,59.62%
2013,12,15,Carolina,50.00%
2013,12,15,Atlanta,73.08%
2013,12,15,Washington,77.78%
2013,12,15,Minnesota,64.86%
2013,12,15,Las Vegas,54.55%
2013,12,15,LA Chargers,69.44%
2013,12,8,Kansas City,46.15%
2013,12,8,New England,58.33%
2013,12,8,Houston,45.00%
2013,12,8,San Francisco,64.44%
2013,12,8,New Orleans,45.00%
2013,12,8,Buffalo,65.52%
2013,12,8,Indianapolis,58.82%
2013,12,8,Seattle,75.00%
2013,12,8,Denver,51.28%
2013,12,8,NY Jets,58.82%
2013,12,8,Cincinnati,71.43%
2013,12,8,Green Bay,53.66%
2013,12,8,NY Giants,65.71%
2013,12,8,Cleveland,58.54%
2013,12,8,Arizona,55.74%
2013,12,8,Miami,60.38%
2013,12,8,Baltimore,64.86%
2013,12,8,Detroit,46.67%
2013,12,8,Pittsburgh,69.70%
2013,12,8,Philadelphia,51.79%
2013,12,8,Tennessee,57.14%
2013,12,8,Dallas,67.57%
2013,12,8,Atlanta,62.16%
2013,12,8,Jacksonville,64.71%
2013,12,8,Chicago,57.14%
2013,12,8,Tampa Bay,73.08%
2013,12,8,Washington,77.78%
2013,12,8,LA Rams,59.09%
2013,12,8,Minnesota,64.86%
2013,12,8,Carolina,74.07%
2013,12,8,LA Chargers,71.88%
2013,12,8,Las Vegas,77.42%
2013,12,1,Kansas City,61.11%
2013,12,1,New England,52.38%
2013,12,1,San Francisco,64.44%
2013,12,1,Seattle,48.39%
2013,12,1,Buffalo,76.47%
2013,12,1,Houston,67.65%
2013,12,1,Indianapolis,59.18%
2013,12,1,Denver,51.28%
2013,12,1,New Orleans,56.41%
2013,12,1,NY Jets,63.33%
2013,12,1,Cincinnati,71.43%
2013,12,1,NY Giants,65.71%
2013,12,1,Arizona,55.74%
2013,12,1,Baltimore,73.91%
2013,12,1,Cleveland,66.67%
2013,12,1,Pittsburgh,52.63%
2013,12,1,Miami,60.38%
2013,12,1,Detroit,46.67%
2013,12,1,Green Bay,66.67%
2013,12,1,Dallas,68.75%
2013,12,1,Philadelphia,64.10%
2013,12,1,Tennessee,61.90%
2013,12,1,Tampa Bay,71.88%
2013,12,1,Jacksonville,64.71%
2013,12,1,Washington,68.18%
2013,12,1,Atlanta,72.22%
2013,12,1,Chicago,62.07%
2013,12,1,Carolina,58.82%
2013,12,1,Minnesota,82.76%
2013,12,1,Las Vegas,64.44%
2013,12,1,LA Rams,55.56%
2013,12,1,LA Chargers,63.89%
2013,11,24,Kansas City,60.00%
2013,11,24,New England,67.86%
2013,11,24,Houston,56.25%
2013,11,24,Buffalo,41.38%
2013,11,24,Cincinnati,48.21%
2013,11,24,Denver,46.67%
2013,11,24,San Francisco,69.77%
2013,11,24,Pittsburgh,41.30%
2013,11,24,Seattle,51.43%
2013,11,24,New Orleans,76.92%
2013,11,24,Baltimore,61.29%
2013,11,24,Cleveland,50.00%
2013,11,24,Arizona,64.29%
2013,11,24,NY Giants,70.59%
2013,11,24,NY Jets,71.43%
2013,11,24,Indianapolis,78.57%
2013,11,24,Miami,64.71%
2013,11,24,Detroit,64.44%
2013,11,24,Philadelphia,48.57%
2013,11,24,Green Bay,71.43%
2013,11,24,Tennessee,63.89%
2013,11,24,Chicago,54.84%
2013,11,24,Tampa Bay,55.81%
2013,11,24,Las Vegas,51.02%
2013,11,24,Dallas,82.93%
2013,11,24,LA Rams,59.62%
2013,11,24,Jacksonville,71.43%
2013,11,24,Washington,65.38%
2013,11,24,Carolina,72.50%
2013,11,24,Minnesota,66.67%
2013,11,24,Atlanta,69.70%
2013,11,24,LA Chargers,62.86%
2013,11,17,Kansas City,46.15%
2013,11,17,New England,58.33%
2013,11,17,San Francisco,50.00%
2013,11,17,New Orleans,41.67%
2013,11,17,Houston,62.50%
2013,11,17,Buffalo,60.00%
2013,11,17,Baltimore,47.06%
2013,11,17,NY Giants,42.31%
2013,11,17,Cincinnati,55.56%
2013,11,17,Arizona,51.16%
2013,11,17,NY Jets,58.82%
2013,11,17,Seattle,63.89%
2013,11,17,Denver,65.52%
2013,11,17,Miami,52.38%
2013,11,17,Cleveland,58.54%
2013,11,17,Detroit,55.10%
2013,11,17,Indianapolis,78.57%
2013,11,17,Green Bay,66.67%
2013,11,17,Pittsburgh,56.41%
2013,11,17,Philadelphia,65.91%
2013,11,17,Tennessee,63.89%
2013,11,17,Chicago,51.43%
2013,11,17,Jacksonville,61.90%
2013,11,17,Dallas,82.93%
2013,11,17,Tampa Bay,64.29%
2013,11,17,LA Rams,59.62%
2013,11,17,Carolina,50.00%
2013,11,17,Atlanta,73.08%
2013,11,17,Washington,77.78%
2013,11,17,Minnesota,64.86%
2013,11,17,Las Vegas,54.55%
2013,11,17,LA Chargers,69.44%
2013,11,10,Kansas City,46.15%
2013,11,10,New England,58.33%
2013,11,10,Houston,45.00%
2013,11,10,San Francisco,64.44%
2013,11,10,New Orleans,45.00%
2013,11,10,Buffalo,65.52%
2013,11,10,Indianapolis,58.82%
2013,11,10,Seattle,75.00%
2013,11,10,Denver,51.28%
2013,11,10,NY Jets,58.82%
2013,11,10,Cincinnati,71.43%
2013,11,10,Green Bay,53.66%
2013,11,10,NY Giants,65.71%
2013,11,10,Cleveland,58.54%
2013,11,10,Arizona,55.74%
2013,11,10,Miami,60.38%
2013,11,10,Baltimore,64.86%
2013,11,10,Detroit,46.67%
2013,11,10,Pittsburgh,69.70%
2013,11,10,Philadelphia,51.79%
2013,11,10,Tennessee,57.14%
2013,11,10,Dallas,67.57%
2013,11,10,Atlanta,62.16%
2013,11,10,Jacksonville,64.71%
2013,11,10,Chicago,57.14%
2013,11,10,Tampa Bay,73.08%
2013,11,10,Washington,77.78%
2013,11,10,LA Rams,59.09%
2013,11,10,Minnesota,64.86%
2013,11,10,Carolina,74.07%
2013,11,10,LA Chargers,71.88%
2013,11,10,Las Vegas,77.42%
2013,11,3,Kansas City,61.11%
2013,11,3,New England,52.38%
2013,11,3,San Francisco,64.44%
2013,11,3,Seattle,48.39%
2013,11,3,Buffalo,76.47%
2013,11,3,Houston,67.65%
2013,11,3,Indianapolis,59.18%
2013,11,3,Denver,51.28%
2013,11,3,New Orleans,56.41%
2013,11,3,NY Jets,63.33%
2013,11,3,Cincinnati,71.43%
2013,11,3,NY Giants,65.71%
2013,11,3,Arizona,55.74%
2013,11,3,Baltimore,73.91%
2013,11,3,Cleveland,66.67%
2013,11,3,Pittsburgh,52.63%
2013,11,3,Miami,60.38%
2013,11,3,Detroit,46.67%
2013,11,3,Green Bay,66.67%
2013,11,3,Dallas,68.75%
2013,11,3,Philadelphia,64.10%
2013,11,3,Tennessee,61.90%
2013,11,3,Tampa Bay,71.88%
2013,11,3,Jacksonville,64.71%
2013,11,3,Washington,68.18%
2013,11,3,Atlanta,72.22%
2013,11,3,Chicago,62.07%
2013,11,3,Carolina,58.82%
2013,11,3,Minnesota,82.76%
2013,11,3,Las Vegas,64.44%
2013,11,3,LA Rams,55.56%
2013,11,3,LA Chargers,63.89%
2013,10,27,Kansas City,60.00%
2013,10,27,Buffalo,51.35%
2013,10,27,New England,51.52%
2013,10,27,San Francisco,60.98%
2013,10,27,Cincinnati,54.90%
2013,10,27,Houston,67.65%
2013,10,27,Seattle,66.67%
2013,10,27,Indianapolis,59.18%
2013,10,27,NY Jets,47.83%
2013,10,27,NY Giants,37.74%
2013,10,27,Cleveland,69.44%
2013,10,27,New Orleans,58.14%
2013,10,27,Denver,55.26%
2013,10,27,Baltimore,73.91%
2013,10,27,Green Bay,40.48%
2013,10,27,Miami,65.63%
2013,10,27,Arizona,62.07%
2013,10,27,Pittsburgh,70.59%
2013,10,27,Dallas,44.90%
2013,10,27,Detroit,70.59%
2013,10,27,Philadelphia,59.57%
2013,10,27,Tennessee,61.90%
2013,10,27,Tampa Bay,71.88%
2013,10,27,Washington,60.71%
2013,10,27,Atlanta,59.09%
2013,10,27,Minnesota,58.97%
2013,10,27,Jacksonville,84.62%
2013,10,27,Chicago,62.07%
2013,10,27,Carolina,58.82%
2013,10,27,LA Chargers,63.89%
2013,10,27,Las Vegas,45.16%
2013,10,27,LA Rams,88.24%
